feature_name,feature_group,original_feature_group,modality,source,verified_status,unknown_feature_decision,notes
eye_lslhtcviveeye_eye_openness_r_median,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=eye_openness_r,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_eye_openness_r_min,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=eye_openness_r,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_eye_openness_r_missing_ratio,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=eye_openness_r,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_eye_openness_r_num_missing,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=eye_openness_r,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_eye_openness_r_range,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=eye_openness_r,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_eye_openness_r_rms,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=eye_openness_r,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_eye_openness_r_skew,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=eye_openness_r,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_eye_openness_r_slope,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=eye_openness_r,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_eye_openness_r_std,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=eye_openness_r,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_x_iqr,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_x,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_x_kurtosis,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_x,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_x_max,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_x,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_x_mean,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_x,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_x_median,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_x,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_x_min,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_x,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_x_missing_ratio,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_x,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_x_num_missing,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_x,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_x_range,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_x,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_x_rms,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_x,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_x_skew,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_x,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_x_slope,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_x,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_x_std,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_x,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_y_iqr,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_y,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_y_kurtosis,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_y,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_y_max,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_y,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_y_mean,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_y,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_y_median,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_y,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_y_min,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_y,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_y_missing_ratio,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_y,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_y_num_missing,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_y,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_y_range,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_y,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_y_rms,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_y,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_y_skew,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_y,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_y_slope,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_y,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_y_std,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_y,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_z_iqr,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_z,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_z_kurtosis,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_z,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_z_max,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_z,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_z_mean,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_z,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_z_median,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_z,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_z_min,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_z,VERIFIED,,Verified from extraction long-table source file and source-column records.
eye_lslhtcviveeye_gaze_direction_l_z_missing_ratio,eye_tracking_features,eye_tracking_features,eye_tracking,E:\hdc-vr-pilot\vrdataset\dataPackage\task-ils\sub-cp003\ses-20210206\level-01B_run-001\sub-cp003_ses-20210206_task-ils_stream-lslhtcviveeye_feat-chunk_level-01B_run-001_dat.csv | source_column=gaze_direction_l_z,VERIFIED,,Verified from extraction long-table source file and source-column records.
