run_key,subject_id,outer_fold,dimension,seed,levels,feature_k,true_class,predicted_class,target_score,similarity_temperature,similarity_prediction,ridge_alpha,ridge_prediction_raw,ridge_prediction_bounded,similarity_class_0,similarity_class_1,similarity_class_2,similarity_class_3
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,4,2000,42,51,50,1,1,2.0,0.05,2.120886579904646,0.1,1.9507195396974684,1.9507195396974684,0.9117632508277892,0.9331921339035034,0.9155927300453186,0.828773558139801
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,4,2000,42,51,50,1,1,2.0,0.05,2.156515491055899,0.1,2.206441918793548,2.206441918793548,0.9114934206008912,0.93306165933609,0.919118344783783,0.836937665939331
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,4,2000,42,51,50,2,2,3.0,0.05,2.285566367561597,0.1,2.874454512554659,2.874454512554659,0.9000815749168396,0.918631374835968,0.9218096137046814,0.8472612500190735
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,4,2000,42,51,50,2,2,3.0,0.05,2.357709260717345,0.1,2.9933337365823847,2.9933337365823847,0.8986921906471252,0.9161654710769652,0.9221729636192322,0.8650379180908203
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,2000,42,51,50,2,2,3.0,0.05,2.37074280706311,0.1,3.007993194718833,3.007993194718833,0.9054637551307678,0.9232370853424072,0.9312157034873962,0.8727279901504517
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,2000,42,51,50,3,3,4.0,0.05,2.9506793589769957,0.1,3.8618224401423418,3.8618224401423418,0.887927770614624,0.8806508183479309,0.8969285488128662,0.9354334473609924
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,2000,42,51,50,3,3,4.0,0.05,3.114763010026505,0.1,4.292612195231255,4.0,0.8592497110366821,0.8578963875770569,0.8772552013397217,0.926005244255066
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,2000,42,51,50,3,3,4.0,0.05,3.0780302029201745,0.1,3.720334924765426,3.720334924765426,0.8592092394828796,0.8545432686805725,0.8729625940322876,0.9208434224128724
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,2000,42,51,50,0,0,1.0,0.05,2.0548247428118307,0.1,1.623893738283964,1.623893738283964,0.8822083473205566,0.8795548677444458,0.8603269457817078,0.813946545124054
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,2000,42,51,50,0,0,1.0,0.05,1.9759780205268425,0.1,0.8868322992853706,1.0,0.9074466824531556,0.9072280526161194,0.8846697211265564,0.8124454021453857
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,2000,42,51,50,0,0,1.0,0.05,2.066294747082243,0.1,1.391789951411068,1.391789951411068,0.8989349603652954,0.8980558514595032,0.8844678997993469,0.8240331411361694
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,2000,42,51,50,1,1,2.0,0.05,2.132230951962166,0.1,1.7521375680348237,1.7521375680348237,0.8787011504173279,0.8942721486091614,0.882341742515564,0.799014151096344
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,2000,42,51,50,1,1,2.0,0.05,2.12692219543605,0.1,1.810116752195404,1.810116752195404,0.9063675403594972,0.9274774193763732,0.90910667181015,0.8289579153060913
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,2000,42,51,50,1,1,2.0,0.05,2.116358115410933,0.1,1.6023165892671891,1.6023165892671891,0.8884673714637756,0.9052579402923584,0.8871322274208069,0.813288152217865
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,2000,42,51,50,2,2,3.0,0.05,2.317801642812168,0.1,3.113673442462641,3.113673442462641,0.8883459568023682,0.9186052680015564,0.920867681503296,0.8361738920211792
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,2000,42,51,50,2,2,3.0,0.05,2.3140151309708417,0.1,2.6995394356248044,2.6995394356248044,0.8896273970603943,0.9083371162414552,0.909658432006836,0.8488940596580505
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,2000,42,51,50,2,2,3.0,0.05,2.2774696865545807,0.1,2.7365259103463377,2.7365259103463377,0.8773792386054993,0.8988125920295715,0.8992161750793457,0.8234010338783264
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,2000,42,51,50,3,3,4.0,0.05,3.022522766441179,0.1,4.1441442105857575,4.0,0.8761786818504333,0.8748969435691833,0.8907251358032227,0.9330632090568542
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,2000,42,51,50,3,3,4.0,0.05,2.8771528290742534,0.1,3.6772438074383937,3.6772438074383937,0.8875500559806824,0.8841213583946228,0.8989470601081848,0.92840176820755
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,2000,42,51,50,3,3,4.0,0.05,2.899688000224887,0.1,3.6673053632737775,3.6673053632737775,0.882869303226471,0.8760190606117249,0.889729380607605,0.9252678155899048
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,2000,42,51,50,0,1,1.0,0.05,2.096959074686969,0.1,1.5026829798109185,1.5026829798109185,0.9053423404693604,0.9201448559761048,0.9026206731796264,0.8237434029579163
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,2000,42,51,50,0,0,1.0,0.05,1.939115773110928,0.1,0.9897405098814104,1.0,0.9252389669418336,0.9196621179580688,0.8952868580818176,0.8291949033737183
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,2000,42,51,50,0,0,1.0,0.05,1.9619395121102805,0.1,1.0622705318488468,1.0622705318488468,0.9287056922912598,0.9112727046012878,0.8910480737686157,0.8527654409408569
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,2000,42,51,50,1,1,2.0,0.05,2.2196106607201527,0.1,2.046124880183364,2.046124880183364,0.8882784843444824,0.9203144907951356,0.9105195999145508,0.8159217238426208
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,2000,42,51,50,1,1,2.0,0.05,2.141401483611645,0.1,1.914254882582059,1.914254882582059,0.9031166434288024,0.932683289051056,0.915283203125,0.812208354473114
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,2000,42,51,50,1,1,2.0,0.05,2.186044903242158,0.1,2.027915128265178,2.027915128265178,0.9038585424423218,0.93227881193161,0.920490860939026,0.825613260269165
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,2000,42,51,50,2,2,3.0,0.05,2.3319347572022697,0.1,2.966204025455606,2.966204025455606,0.8736292123794556,0.9104246497154236,0.9145835041999816,0.8143151998519897
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,2000,42,51,50,2,2,3.0,0.05,2.3630586762441625,0.1,3.131515369306325,3.131515369306325,0.8775545954704285,0.9115858674049376,0.9203293919563292,0.825823962688446
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,2000,42,51,50,2,2,3.0,0.05,2.298786271756124,0.1,2.892110232164049,2.892110232164049,0.8943486213684082,0.9248549342155457,0.9273940324783324,0.8321971893310547
sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,4,2000,42,51,50,3,3,4.0,0.05,3.1040315303122563,0.1,4.227123964107254,4.0,0.8613675236701965,0.8663379549980164,0.8858808279037476,0.9294025301933287
sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,4,2000,42,51,50,3,3,4.0,0.05,2.8994862939656896,0.1,3.9524869845555735,3.9524869845555735,0.8866598010063171,0.8869656920433044,0.9031185507774352,0.9308773279190063
sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,4,2000,42,51,50,3,3,4.0,0.05,2.732017513142984,0.1,3.803997498913324,3.803997498913324,0.8957785367965698,0.8982385396957397,0.9090663194656372,0.9222128987312316
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,2000,42,51,50,0,0,1.0,0.05,2.082639916742409,0.1,1.4079470705759616,1.4079470705759616,0.90980726480484,0.9071367383003236,0.8965249061584473,0.8381754159927368
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,2000,42,51,50,0,0,1.0,0.05,2.1886655066410468,0.1,1.5132363536120996,1.5132363536120996,0.905720055103302,0.9031834006309508,0.8978032469749451,0.8563997745513916
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,2000,42,51,50,0,0,1.0,0.05,2.119392311269409,0.1,1.35379393495991,1.35379393495991,0.9025771021842957,0.9004565477371216,0.8914114236831665,0.8392025232315063
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,2000,42,51,50,1,1,2.0,0.05,2.1024049158908613,0.1,1.8648304449591897,1.8648304449591897,0.8924062252044678,0.9049187302589417,0.8884779214859009,0.8150789737701416
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,2000,42,51,50,1,1,2.0,0.05,2.1746480149889016,0.1,1.895440592028894,1.895440592028894,0.8832335472106934,0.9094852805137634,0.8962557315826416,0.80720454454422
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,2000,42,51,50,1,1,2.0,0.05,2.1534812520679245,0.1,1.7335122516408672,1.7335122516408672,0.901470959186554,0.9128775596618652,0.903333842754364,0.832802951335907
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,2000,42,51,50,2,2,3.0,0.05,2.2940994023312284,0.1,2.5578452044637503,2.5578452044637503,0.900594174861908,0.9152652025222778,0.9189029932022096,0.8538978695869446
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,2000,42,51,50,2,2,3.0,0.05,2.3039645904582304,0.1,2.8385952883417342,2.8385952883417342,0.8877658843994141,0.914625883102417,0.9187819361686708,0.8295899629592896
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,2000,42,51,50,2,2,3.0,0.05,2.335312759831082,0.1,2.6576653691401675,2.6576653691401675,0.8796724081039429,0.8986038565635681,0.9038721323013306,0.8395712375640869
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,2000,42,51,50,3,3,4.0,0.05,3.060107500327934,0.1,3.9035895942603824,3.9035895942603824,0.8566058278083801,0.853251576423645,0.8722224831581116,0.9168140292167664
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,2000,42,51,50,3,3,4.0,0.05,2.9886413700358085,0.1,4.052803094783817,4.0,0.8608009815216064,0.8566830158233643,0.8729894757270813,0.9132060408592224
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,2000,42,51,50,3,3,4.0,0.05,3.122602535827966,0.1,3.8832645983215226,3.8832645983215226,0.8531525731086731,0.8484501838684082,0.8668398857116699,0.9194739460945128
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,2000,42,51,50,0,0,1.0,0.05,1.9755642688258488,0.1,1.0392416156409123,1.0392416156409123,0.8882920145988464,0.8686864972114563,0.853369951248169,0.8130511045455933
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,2000,42,51,50,0,0,1.0,0.05,2.019620479078601,0.1,1.1125737095324009,1.1125737095324009,0.9268307089805604,0.9194272756576538,0.9011269807815552,0.8527654409408569
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,2000,42,51,50,0,0,1.0,0.05,2.001563045374512,0.1,1.4235905593266602,1.4235905593266602,0.9326580166816713,0.922793447971344,0.905594527721405,0.8548722863197327
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,2000,42,51,50,1,1,2.0,0.05,2.1159568208130737,0.1,1.6294723541642089,1.6294723541642089,0.8922308683395386,0.9051144123077391,0.8901869058609009,0.8168697953224182
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,2000,42,51,50,1,1,2.0,0.05,2.003992548031291,0.1,1.7845597742884012,1.7845597742884012,0.916228175163269,0.928116738796234,0.9011808037757874,0.8165537714958191
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,2000,42,51,50,1,1,2.0,0.05,2.0871764281065177,0.1,1.5921808093752012,1.5921808093752012,0.8905177116394043,0.9069018959999084,0.8881011009216309,0.8039125800132751
sub-cp029_ses-20220119_level-03B_run-002,sub-cp029,4,2000,42,51,50,2,2,3.0,0.05,2.343098184576699,0.1,2.5937798735419992,2.5937798735419992,0.8755986094474792,0.8811466097831726,0.888154923915863,0.8440746665000916
sub-cp029_ses-20220119_level-03B_run-005,sub-cp029,4,2000,42,51,50,2,2,3.0,0.05,2.286661776200604,0.1,2.992171489983284,2.992171489983284,0.8997848033905029,0.917457103729248,0.9182571172714232,0.8522914052009583
sub-cp029_ses-20220119_level-03B_run-011,sub-cp029,4,2000,42,51,50,2,1,3.0,0.05,2.266664504546545,0.1,2.8960987627416594,2.8960987627416594,0.8910572528839111,0.9166873693466188,0.9162251949310304,0.828773558139801
sub-cp029_ses-20220119_level-04B_run-004,sub-cp029,4,2000,42,51,50,3,3,4.0,0.05,3.1460422095387006,0.1,4.012288006823369,4.0,0.8453288078308105,0.850041925907135,0.8724915981292725,0.9180518388748168
sub-cp029_ses-20220119_level-04B_run-006,sub-cp029,4,2000,42,51,50,3,3,4.0,0.05,3.129520923432545,0.1,4.109355338423447,4.0,0.8470959067344666,0.8467409610748291,0.8661266565322876,0.9158132672309875
sub-cp029_ses-20220119_level-04B_run-009,sub-cp029,4,2000,42,51,50,3,3,4.0,0.05,3.1184789542760964,0.1,3.8535831286475366,3.8535831286475366,0.8344835042953491,0.835350751876831,0.8564245700836182,0.902566373348236
sub-cp036_ses-20211218_level-01B_run-001,sub-cp036,4,2000,42,51,50,0,0,1.0,0.05,2.1521024420549155,0.1,1.3689280793287708,1.3689280793287708,0.9151490330696106,0.8959943652153015,0.8830953240394592,0.8738604187965393
sub-cp036_ses-20211218_level-01B_run-007,sub-cp036,4,2000,42,51,50,0,0,1.0,0.05,2.355102120982739,0.1,2.094032566688677,2.094032566688677,0.8529097437858582,0.8323759436607361,0.8273316621780396,0.8373063206672668
sub-cp036_ses-20211218_level-01B_run-012,sub-cp036,4,2000,42,51,50,0,0,1.0,0.05,2.218098561590283,0.1,1.6498789215675635,1.6498789215675635,0.846259593963623,0.8221077919006348,0.8131888508796692,0.8147629499435425
sub-cp036_ses-20211218_level-02B_run-003,sub-cp036,4,2000,42,51,50,1,0,2.0,0.05,2.1298635002555244,0.1,1.380134337340744,1.380134337340744,0.8954142928123474,0.8820729851722717,0.874173641204834,0.8433635830879211
sub-cp036_ses-20211218_level-02B_run-008,sub-cp036,4,2000,42,51,50,1,0,2.0,0.05,2.441666979589169,0.1,2.1928598742487937,2.1928598742487937,0.8530311584472656,0.8372947573661804,0.8350152969360352,0.8467608690261841
sub-cp036_ses-20211218_level-02B_run-010,sub-cp036,4,2000,42,51,50,1,0,2.0,0.05,2.3540178038587003,0.1,1.5546457276288277,1.5546457276288277,0.8629052639007568,0.8454623818397522,0.8367376923561096,0.8479723334312439
sub-cp036_ses-20211218_level-03B_run-002,sub-cp036,4,2000,42,51,50,2,2,3.0,0.05,2.4294941029239654,0.1,3.0258267097384035,3.0258267097384035,0.8811022639274597,0.884095311164856,0.8909269571304321,0.8672764301300049
sub-cp036_ses-20211218_level-03B_run-005,sub-cp036,4,2000,42,51,50,2,0,3.0,0.05,2.500373961306276,0.1,2.3539355310014587,2.3539355310014587,0.8439529538154602,0.8278093934059143,0.8358899354934692,0.8418360948562622
sub-cp036_ses-20211218_level-03B_run-011,sub-cp036,4,2000,42,51,50,2,0,3.0,0.05,2.4069154978251595,0.1,2.4119353299819046,2.4119353299819046,0.8624601364135742,0.8496766090393066,0.8543522357940674,0.8490257859230042
sub-cp036_ses-20211218_level-04B_run-004,sub-cp036,4,2000,42,51,50,3,3,4.0,0.05,2.8487102596442027,0.1,3.364958937490641,3.364958937490641,0.8577389121055603,0.8391866087913513,0.8555633425712585,0.89211106300354
sub-cp036_ses-20211218_level-04B_run-006,sub-cp036,4,2000,42,51,50,3,3,4.0,0.05,2.872594657686416,0.1,3.5665041151452312,3.5665041151452312,0.8535842299461365,0.8339937925338745,0.8502615094184875,0.8901622295379639
sub-cp036_ses-20211218_level-04B_run-009,sub-cp036,4,2000,42,51,50,3,3,4.0,0.05,3.0346598318582485,0.1,3.763981335907149,3.763981335907149,0.8271453380584717,0.8110828399658203,0.828731119632721,0.8807603716850281
sub-cp042_ses-20220111_level-01B_run-001,sub-cp042,4,2000,42,51,50,0,0,1.0,0.05,2.000561570565724,0.1,1.1295782934298049,1.1295782934298049,0.9046004414558412,0.8978992700576782,0.8834182620048523,0.817001461982727
sub-cp042_ses-20220111_level-01B_run-007,sub-cp042,4,2000,42,51,50,0,0,1.0,0.05,2.260076128269364,0.1,1.3409468759859786,1.3409468759859786,0.8895734548568726,0.881355345249176,0.8770129680633545,0.856900155544281
sub-cp042_ses-20220111_level-01B_run-012,sub-cp042,4,2000,42,51,50,0,0,1.0,0.05,2.2632946047502163,0.1,1.6213226555887887,1.6213226555887887,0.7930850982666016,0.7616207003593445,0.7578827142715454,0.7674112319946289
sub-cp042_ses-20220111_level-02B_run-003,sub-cp042,4,2000,42,51,50,1,1,2.0,0.05,2.1704720347648325,0.1,1.8298361919581467,1.8298361919581467,0.8889394998550415,0.906549632549286,0.8960807919502258,0.8194770216941833
sub-cp042_ses-20220111_level-02B_run-008,sub-cp042,4,2000,42,51,50,1,1,2.0,0.05,2.199955269205786,0.1,1.826384607770882,1.826384607770882,0.891461968421936,0.9053101539611816,0.8950985074043274,0.8368059396743774
sub-cp042_ses-20220111_level-02B_run-010,sub-cp042,4,2000,42,51,50,1,1,2.0,0.05,2.277920394406076,0.1,1.865448417181296,1.865448417181296,0.8641462922096252,0.8809248208999634,0.8779953122138977,0.8201354146003723
sub-cp042_ses-20220111_level-03B_run-002,sub-cp042,4,2000,42,51,50,2,3,3.0,0.05,2.776677967963133,0.1,3.1676449484099614,3.1676449484099614,0.8591417670249939,0.8625673055648804,0.8848984837532043,0.889266848564148
sub-cp042_ses-20220111_level-03B_run-005,sub-cp042,4,2000,42,51,50,2,3,3.0,0.05,2.7884714943573634,0.1,2.856247426716382,2.856247426716382,0.8340518474578857,0.8413003087043762,0.8587390780448914,0.8672501444816589
sub-cp042_ses-20220111_level-03B_run-011,sub-cp042,4,2000,42,51,50,2,2,3.0,0.05,2.6601181939467686,0.1,3.1506636610726466,3.1506636610726466,0.8451804518699646,0.860466718673706,0.8739852905273438,0.8639844655990601
sub-cp042_ses-20220111_level-04B_run-004,sub-cp042,4,2000,42,51,50,3,3,4.0,0.05,3.202039450533642,0.1,3.819169876869847,3.819169876869847,0.8257694840431213,0.8244432210922241,0.8447981476783752,0.902039647102356
sub-cp042_ses-20220111_level-04B_run-006,sub-cp042,4,2000,42,51,50,3,3,4.0,0.05,3.1568080025933085,0.1,4.048547662979415,4.0,0.8163944482803345,0.8117221593856812,0.8349076509475708,0.886659562587738
sub-cp042_ses-20220111_level-04B_run-009,sub-cp042,4,2000,42,51,50,3,3,4.0,0.05,3.0841873902836903,0.1,3.8439868420253416,3.8439868420253416,0.7739034295082092,0.771640956401825,0.7926004528999329,0.8371220231056213
sub-cp005_ses-20210226_level-01B_run-001,sub-cp005,5,2000,42,51,50,0,0,1.0,0.05,2.048330887105236,0.1,1.644653483156065,1.644653483156065,0.9092044234275818,0.8990952372550964,0.8867588043212891,0.8391074538230896
sub-cp005_ses-20210226_level-01B_run-007,sub-cp005,5,2000,42,51,50,0,1,1.0,0.05,2.064231074792504,0.1,1.961641406257136,1.961641406257136,0.9307957291603088,0.9426183700561525,0.9221670031547546,0.8464303612709045
sub-cp005_ses-20210226_level-01B_run-012,sub-cp005,5,2000,42,51,50,0,1,1.0,0.05,2.001094280713269,0.1,1.4875795021312943,1.4875795021312943,0.930943727493286,0.9360278844833374,0.9129231572151184,0.8370528221130371
sub-cp005_ses-20210226_level-02B_run-003,sub-cp005,5,2000,42,51,50,1,2,2.0,0.05,2.471335168606303,0.1,2.440014324737235,2.440014324737235,0.8383363485336304,0.8568640947341919,0.8631179332733154,0.8297035694122314
sub-cp005_ses-20210226_level-02B_run-008,sub-cp005,5,2000,42,51,50,1,1,2.0,0.05,2.178604473171322,0.1,2.1917511353311765,2.1917511353311765,0.8989670276641846,0.9310556650161744,0.9158716201782228,0.818745493888855
sub-cp005_ses-20210226_level-02B_run-010,sub-cp005,5,2000,42,51,50,1,1,2.0,0.05,2.1506419326748687,0.1,2.196078852626702,2.196078852626702,0.915271520614624,0.9355189204216005,0.9208920001983644,0.841873288154602
sub-cp005_ses-20210226_level-03B_run-002,sub-cp005,5,2000,42,51,50,2,3,3.0,0.05,2.9176524289356087,0.1,2.8943568086086997,2.8943568086086997,0.7845126390457153,0.7790705561637878,0.7937890291213989,0.8291240334510803
sub-cp005_ses-20210226_level-03B_run-005,sub-cp005,5,2000,42,51,50,2,2,3.0,0.05,2.3753898109061407,0.1,3.2844910799162816,3.2844910799162816,0.8798912763595581,0.9084784388542176,0.9168013334274292,0.8401347398757935
sub-cp005_ses-20210226_level-03B_run-011,sub-cp005,5,2000,42,51,50,2,2,3.0,0.05,2.494094982634998,0.1,2.771041947321112,2.771041947321112,0.8994916677474976,0.906377375125885,0.9169606566429138,0.8937923312187195
sub-cp005_ses-20210226_level-04B_run-004,sub-cp005,5,2000,42,51,50,3,3,4.0,0.05,2.963075965264711,0.1,3.258290839102544,3.258290839102544,0.7858444452285767,0.7845908999443054,0.8048391342163086,0.8363679647445679
sub-cp005_ses-20210226_level-04B_run-006,sub-cp005,5,2000,42,51,50,3,3,4.0,0.05,3.1635511666377045,0.1,4.232371340667939,4.0,0.8520444631576538,0.8541365265846252,0.8752836585044861,0.9255338311195374
sub-cp005_ses-20210226_level-04B_run-009,sub-cp005,5,2000,42,51,50,3,3,4.0,0.05,2.976099075788688,0.1,3.672290223080574,3.672290223080574,0.8507934212684631,0.8403944373130798,0.8578850626945496,0.9000352621078491
sub-cp017_ses-20210521_level-01B_run-001,sub-cp017,5,2000,42,51,50,0,1,1.0,0.05,2.025336662557496,0.1,1.4368321519417917,1.4368321519417917,0.9266657829284668,0.9312775135040284,0.9118606448173524,0.8369474411010742
sub-cp017_ses-20210521_level-01B_run-007,sub-cp017,5,2000,42,51,50,0,1,1.0,0.05,2.0415786314297484,0.1,1.4852801830809987,1.4852801830809987,0.887048065662384,0.8982208371162415,0.8751242756843567,0.7992791533470154
