run_key,subject_id,outer_fold,dimension,seed,levels,feature_k,true_class,predicted_class,similarity_class_0,similarity_class_1,similarity_class_2,similarity_class_3
sub-cp008_ses-20210503_level-02B_run-003,sub-cp008,3,2000,42,51,50,1,1,0.8998766541481018,0.9218956232070924,0.8991791605949402,0.8204500079154968
sub-cp008_ses-20210503_level-02B_run-008,sub-cp008,3,2000,42,51,50,1,1,0.8785179853439331,0.8977628946304321,0.8799400925636292,0.7858322262763977
sub-cp008_ses-20210503_level-02B_run-010,sub-cp008,3,2000,42,51,50,1,1,0.9060137271881104,0.9159311056137084,0.8885794281959534,0.8059243559837341
sub-cp008_ses-20210503_level-03B_run-002,sub-cp008,3,2000,42,51,50,2,2,0.8900519013404846,0.9097834825515748,0.9169175028800964,0.8455519080162048
sub-cp008_ses-20210503_level-03B_run-005,sub-cp008,3,2000,42,51,50,2,2,0.8829054832458496,0.9131711721420288,0.920121729373932,0.8203175067901611
sub-cp008_ses-20210503_level-03B_run-011,sub-cp008,3,2000,42,51,50,2,2,0.8773874640464783,0.9067619442939758,0.9068179726600648,0.8105365037918091
sub-cp008_ses-20210503_level-04B_run-004,sub-cp008,3,2000,42,51,50,3,3,0.8397843837738037,0.8460705280303955,0.8696107864379883,0.905775249004364
sub-cp008_ses-20210503_level-04B_run-006,sub-cp008,3,2000,42,51,50,3,3,0.8448851704597473,0.8422380685806274,0.865892767906189,0.9152381420135498
sub-cp008_ses-20210503_level-04B_run-009,sub-cp008,3,2000,42,51,50,3,3,0.8613179922103882,0.8491835594177246,0.8708546161651611,0.919691264629364
sub-cp014_ses-20211112_level-01B_run-001,sub-cp014,3,2000,42,51,50,0,0,0.9175342321395874,0.9158526062965392,0.8903640508651733,0.8207151293754578
sub-cp014_ses-20211112_level-01B_run-007,sub-cp014,3,2000,42,51,50,0,0,0.9215044975280762,0.9060033559799194,0.8834282755851746,0.8345516324043274
sub-cp014_ses-20211112_level-01B_run-012,sub-cp014,3,2000,42,51,50,0,0,0.923819363117218,0.901111364364624,0.8798589706420898,0.8398794531822205
sub-cp014_ses-20211112_level-02B_run-003,sub-cp014,3,2000,42,51,50,1,1,0.916228711605072,0.9216470718383788,0.8941091299057007,0.8180909156799316
sub-cp014_ses-20211112_level-02B_run-008,sub-cp014,3,2000,42,51,50,1,1,0.910266637802124,0.9201690554618835,0.9034515023231506,0.8291177153587341
sub-cp014_ses-20211112_level-02B_run-010,sub-cp014,3,2000,42,51,50,1,1,0.908086359500885,0.9155648350715636,0.8973404169082642,0.8289321660995483
sub-cp014_ses-20211112_level-03B_run-002,sub-cp014,3,2000,42,51,50,2,1,0.8972791433334351,0.92470782995224,0.9208788871765136,0.8240019679069519
sub-cp014_ses-20211112_level-03B_run-005,sub-cp014,3,2000,42,51,50,2,2,0.8969964981079102,0.9210846424102784,0.930059015750885,0.856499195098877
sub-cp014_ses-20211112_level-03B_run-011,sub-cp014,3,2000,42,51,50,2,2,0.8930128216743469,0.910228192806244,0.9174312353134156,0.8481230735778809
sub-cp014_ses-20211112_level-04B_run-004,sub-cp014,3,2000,42,51,50,3,3,0.8898634910583496,0.8878874182701111,0.9039922952651978,0.9163779616355896
sub-cp014_ses-20211112_level-04B_run-006,sub-cp014,3,2000,42,51,50,3,3,0.8836053013801575,0.8842381238937378,0.9021130204200744,0.923693835735321
sub-cp014_ses-20211112_level-04B_run-009,sub-cp014,3,2000,42,51,50,3,3,0.8783430457115173,0.8816875219345093,0.8975297212600708,0.915953814983368
sub-cp019_ses-20210625_level-01B_run-001,sub-cp019,3,2000,42,51,50,0,0,0.9000920057296753,0.88427734375,0.8687860369682312,0.8582751750946045
sub-cp019_ses-20210625_level-01B_run-007,sub-cp019,3,2000,42,51,50,0,1,0.906511664390564,0.9091948866844176,0.8792641162872314,0.8118353486061096
sub-cp019_ses-20210625_level-01B_run-012,sub-cp019,3,2000,42,51,50,0,0,0.8972656726837158,0.8945844173431396,0.8737884759902954,0.8120738863945007
sub-cp019_ses-20210625_level-02B_run-003,sub-cp019,3,2000,42,51,50,1,2,0.8467020392417908,0.8520873188972473,0.8547657132148743,0.8174547553062439
sub-cp019_ses-20210625_level-02B_run-008,sub-cp019,3,2000,42,51,50,1,1,0.905811846256256,0.9282132387161256,0.9076021909713744,0.8150426745414734
sub-cp019_ses-20210625_level-02B_run-010,sub-cp019,3,2000,42,51,50,1,1,0.8958390951156616,0.9125041365623474,0.8902288675308228,0.8039363622665405
sub-cp019_ses-20210625_level-03B_run-002,sub-cp019,3,2000,42,51,50,2,3,0.8168510794639587,0.8225525617599487,0.8504663705825806,0.8551473617553711
sub-cp019_ses-20210625_level-03B_run-005,sub-cp019,3,2000,42,51,50,2,2,0.8724212646484375,0.9008890390396118,0.906182587146759,0.8316888809204102
sub-cp019_ses-20210625_level-03B_run-011,sub-cp019,3,2000,42,51,50,2,2,0.8777239322662354,0.902144730091095,0.9051820635795592,0.8189921379089355
sub-cp019_ses-20210625_level-04B_run-004,sub-cp019,3,2000,42,51,50,3,3,0.815437912940979,0.8171504735946655,0.8450718522071838,0.8883868455886841
sub-cp019_ses-20210625_level-04B_run-006,sub-cp019,3,2000,42,51,50,3,3,0.8067033290863037,0.8095771074295044,0.83735191822052,0.8880157470703125
sub-cp019_ses-20210625_level-04B_run-009,sub-cp019,3,2000,42,51,50,3,3,0.8232707977294922,0.8231411576271057,0.8487222790718079,0.8963918685913086
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,3,2000,42,51,50,0,0,0.8551943898200989,0.8545856475830078,0.8361215591430664,0.7862033247947693
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,3,2000,42,51,50,0,0,0.8996209502220154,0.8816744089126587,0.8704490065574646,0.8470363020896912
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,3,2000,42,51,50,0,0,0.8685721158981323,0.8534083962440491,0.8552930355072021,0.8467181921005249
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,3,2000,42,51,50,1,1,0.9001054167747498,0.9092209935188292,0.9047899842262268,0.8822107315063477
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,3,2000,42,51,50,1,1,0.8861355185508728,0.8979721665382385,0.8862945437431335,0.8318214416503906
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,3,2000,42,51,50,1,1,0.871263861656189,0.8924393057823181,0.8913915753364563,0.828852653503418
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,3,2000,42,51,50,2,2,0.8900250196456909,0.9090248346328736,0.9157277345657348,0.8558100461959839
sub-cp023_ses-20210628_level-03B_run-005,sub-cp023,3,2000,42,51,50,2,2,0.8819229602813721,0.8839111328125,0.8980705142021179,0.8779431581497192
sub-cp023_ses-20210628_level-03B_run-011,sub-cp023,3,2000,42,51,50,2,0,0.8896212577819824,0.8707264065742493,0.8603224754333496,0.8355323672294617
sub-cp023_ses-20210628_level-04B_run-004,sub-cp023,3,2000,42,51,50,3,3,0.8157205581665039,0.8183931112289429,0.8424895405769348,0.9066499471664428
sub-cp023_ses-20210628_level-04B_run-006,sub-cp023,3,2000,42,51,50,3,3,0.8061649799346924,0.7991654276847839,0.825102686882019,0.8813360333442688
sub-cp023_ses-20210628_level-04B_run-009,sub-cp023,3,2000,42,51,50,3,3,0.7888708114624023,0.7899178266525269,0.8220607042312622,0.8715550303459167
sub-cp024_ses-20210629_level-01B_run-001,sub-cp024,3,2000,42,51,50,0,0,0.8457868695259094,0.8457304239273071,0.8404885530471802,0.8127630949020386
sub-cp024_ses-20210629_level-01B_run-007,sub-cp024,3,2000,42,51,50,0,0,0.8528257012367249,0.8439646363258362,0.8391770720481873,0.8413373231887817
sub-cp024_ses-20210629_level-01B_run-012,sub-cp024,3,2000,42,51,50,0,0,0.8873198628425598,0.8733293414115906,0.8735315799713135,0.8510653376579285
sub-cp024_ses-20210629_level-02B_run-003,sub-cp024,3,2000,42,51,50,1,2,0.8724885582923889,0.8795554637908936,0.8839420676231384,0.8467181921005249
sub-cp024_ses-20210629_level-02B_run-008,sub-cp024,3,2000,42,51,50,1,3,0.821036696434021,0.8071835041046143,0.812380313873291,0.830284059047699
sub-cp024_ses-20210629_level-02B_run-010,sub-cp024,3,2000,42,51,50,1,2,0.8775758743286133,0.8936034440994263,0.8957045078277588,0.8409397602081299
sub-cp024_ses-20210629_level-03B_run-002,sub-cp024,3,2000,42,51,50,2,3,0.8042942881584167,0.7995709180831909,0.8192484974861145,0.8334118127822876
sub-cp024_ses-20210629_level-03B_run-005,sub-cp024,3,2000,42,51,50,2,2,0.8411436676979065,0.8586665987968445,0.8763302564620972,0.8278984427452087
sub-cp024_ses-20210629_level-03B_run-011,sub-cp024,3,2000,42,51,50,2,3,0.8203099370002747,0.8102965354919434,0.8256570100784302,0.8529738187789917
sub-cp024_ses-20210629_level-04B_run-004,sub-cp024,3,2000,42,51,50,3,3,0.8175105452537537,0.8021607398986816,0.820979118347168,0.8566582798957825
sub-cp024_ses-20210629_level-04B_run-006,sub-cp024,3,2000,42,51,50,3,3,0.8232707977294922,0.8210222125053406,0.8429356813430786,0.8944833874702454
sub-cp024_ses-20210629_level-04B_run-009,sub-cp024,3,2000,42,51,50,3,3,0.7672967910766602,0.7484932541847229,0.7629644870758057,0.8162884712219238
sub-cp025_ses-20210820_level-01B_run-001,sub-cp025,3,2000,42,51,50,0,1,0.8826093673706055,0.8871680498123169,0.8772090673446655,0.8364071249961853
sub-cp025_ses-20210820_level-01B_run-007,sub-cp025,3,2000,42,51,50,0,0,0.913577437400818,0.8930671215057373,0.8748430609703064,0.8333588242530823
sub-cp025_ses-20210820_level-01B_run-012,sub-cp025,3,2000,42,51,50,0,0,0.8823401927947998,0.8643825650215149,0.8579024076461792,0.8330142498016357
sub-cp025_ses-20210820_level-02B_run-003,sub-cp025,3,2000,42,51,50,1,1,0.8922591209411621,0.9162973165512084,0.9047494530677797,0.8342335224151611
sub-cp025_ses-20210820_level-02B_run-008,sub-cp025,3,2000,42,51,50,1,1,0.9093514680862428,0.929534375667572,0.9070478677749634,0.811464250087738
sub-cp025_ses-20210820_level-02B_run-010,sub-cp025,3,2000,42,51,50,1,1,0.9239943027496338,0.9319410920143129,0.9072641730308532,0.8300454616546631
sub-cp025_ses-20210820_level-03B_run-002,sub-cp025,3,2000,42,51,50,2,2,0.8934031128883362,0.9197112321853638,0.9312893152236938,0.8577185273170471
sub-cp025_ses-20210820_level-03B_run-005,sub-cp025,3,2000,42,51,50,2,2,0.8681549429893494,0.8725706934928894,0.8872680068016052,0.8721116781234741
sub-cp025_ses-20210820_level-03B_run-011,sub-cp025,3,2000,42,51,50,2,2,0.8636597990989685,0.8845258951187134,0.8937305808067322,0.826785147190094
sub-cp025_ses-20210820_level-04B_run-004,sub-cp025,3,2000,42,51,50,3,3,0.8101891279220581,0.8076543807983398,0.825386643409729,0.8833505511283875
sub-cp025_ses-20210820_level-04B_run-006,sub-cp025,3,2000,42,51,50,3,3,0.874009370803833,0.8681104183197021,0.8884983062744141,0.9328121542930604
sub-cp025_ses-20210820_level-04B_run-009,sub-cp025,3,2000,42,51,50,3,3,0.851076066493988,0.8547425866127014,0.8769251108169556,0.9191611409187316
sub-cp037_ses-20210113_level-01B_run-001,sub-cp037,3,2000,42,51,50,0,0,0.8934972882270813,0.8765078186988831,0.8676503896713257,0.8460820317268372
sub-cp037_ses-20210113_level-01B_run-007,sub-cp037,3,2000,42,51,50,0,0,0.905435025691986,0.8975536227226257,0.8802916407585144,0.8201584815979004
sub-cp037_ses-20210113_level-01B_run-012,sub-cp037,3,2000,42,51,50,0,0,0.9240615963935852,0.9127787947654724,0.8883766531944275,0.8298864364624023
sub-cp037_ses-20210113_level-02B_run-003,sub-cp037,3,2000,42,51,50,1,1,0.8796350359916687,0.8872334361076355,0.8738425374031067,0.8074086904525757
sub-cp037_ses-20210113_level-02B_run-008,sub-cp037,3,2000,42,51,50,1,0,0.901451289653778,0.8967164754867554,0.8944876790046692,0.8646102547645569
sub-cp037_ses-20210113_level-02B_run-010,sub-cp037,3,2000,42,51,50,1,0,0.932957649230957,0.9317840933799744,0.9132670760154724,0.8502966165542603
sub-cp037_ses-20210113_level-03B_run-002,sub-cp037,3,2000,42,51,50,2,2,0.8703082799911499,0.8885021805763245,0.899652361869812,0.8343660831451416
sub-cp037_ses-20210113_level-03B_run-005,sub-cp037,3,2000,42,51,50,2,2,0.8710485100746155,0.8968865275382996,0.9011260271072388,0.8148571252822876
sub-cp037_ses-20210113_level-03B_run-011,sub-cp037,3,2000,42,51,50,2,2,0.8998766541481018,0.9206922054290771,0.9291396141052246,0.8470628261566162
sub-cp037_ses-20210113_level-04B_run-004,sub-cp037,3,2000,42,51,50,3,3,0.8192062973976135,0.8172813057899475,0.8411510586738586,0.881123960018158
sub-cp037_ses-20210113_level-04B_run-006,sub-cp037,3,2000,42,51,50,3,3,0.8295020461082458,0.8338798880577087,0.855766236782074,0.8861337304115295
sub-cp037_ses-20210113_level-04B_run-009,sub-cp037,3,2000,42,51,50,3,3,0.8546156883239746,0.8557497262954712,0.8766412138938904,0.9220768809318542
sub-cp003_ses-20210206_level-01B_run-001,sub-cp003,4,2000,42,51,50,0,0,0.9214079976081848,0.9001173377037048,0.8866209387779236,0.8572425246238708
sub-cp003_ses-20210206_level-01B_run-007,sub-cp003,4,2000,42,51,50,0,0,0.9345870018005372,0.9287038445472716,0.9093489050865172,0.8548986315727234
sub-cp003_ses-20210206_level-01B_run-012,sub-cp003,4,2000,42,51,50,0,0,0.9344521164894104,0.9213973879814148,0.9035895466804504,0.8524230718612671
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,4,2000,42,51,50,1,1,0.9049781560897828,0.931900441646576,0.9173555374145508,0.8230323791503906
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,4,2000,42,51,50,1,1,0.9117632508277892,0.9331921339035034,0.9155927300453186,0.828773558139801
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,4,2000,42,51,50,1,1,0.9114934206008912,0.93306165933609,0.919118344783783,0.836937665939331
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,4,2000,42,51,50,2,2,0.9000815749168396,0.918631374835968,0.9218096137046814,0.8472612500190735
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,4,2000,42,51,50,2,2,0.8986921906471252,0.9161654710769652,0.9221729636192322,0.8650379180908203
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,2000,42,51,50,2,2,0.9054637551307678,0.9232370853424072,0.9312157034873962,0.8727279901504517
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,2000,42,51,50,3,3,0.887927770614624,0.8806508183479309,0.8969285488128662,0.9354334473609924
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,2000,42,51,50,3,3,0.8592497110366821,0.8578963875770569,0.8772552013397217,0.926005244255066
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,2000,42,51,50,3,3,0.8592092394828796,0.8545432686805725,0.8729625940322876,0.9208434224128724
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,2000,42,51,50,0,0,0.8822083473205566,0.8795548677444458,0.8603269457817078,0.813946545124054
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,2000,42,51,50,0,0,0.9074466824531556,0.9072280526161194,0.8846697211265564,0.8124454021453857
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,2000,42,51,50,0,0,0.8989349603652954,0.8980558514595032,0.8844678997993469,0.8240331411361694
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,2000,42,51,50,1,1,0.8787011504173279,0.8942721486091614,0.882341742515564,0.799014151096344
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,2000,42,51,50,1,1,0.9063675403594972,0.9274774193763732,0.90910667181015,0.8289579153060913
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,2000,42,51,50,1,1,0.8884673714637756,0.9052579402923584,0.8871322274208069,0.813288152217865
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,2000,42,51,50,2,2,0.8883459568023682,0.9186052680015564,0.920867681503296,0.8361738920211792
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,2000,42,51,50,2,2,0.8896273970603943,0.9083371162414552,0.909658432006836,0.8488940596580505
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,2000,42,51,50,2,2,0.8773792386054993,0.8988125920295715,0.8992161750793457,0.8234010338783264
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,2000,42,51,50,3,3,0.8761786818504333,0.8748969435691833,0.8907251358032227,0.9330632090568542
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,2000,42,51,50,3,3,0.8875500559806824,0.8841213583946228,0.8989470601081848,0.92840176820755
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,2000,42,51,50,3,3,0.882869303226471,0.8760190606117249,0.889729380607605,0.9252678155899048
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,2000,42,51,50,0,1,0.9053423404693604,0.9201448559761048,0.9026206731796264,0.8237434029579163
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,2000,42,51,50,0,0,0.9252389669418336,0.9196621179580688,0.8952868580818176,0.8291949033737183
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,2000,42,51,50,0,0,0.9287056922912598,0.9112727046012878,0.8910480737686157,0.8527654409408569
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,2000,42,51,50,1,1,0.8882784843444824,0.9203144907951356,0.9105195999145508,0.8159217238426208
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,2000,42,51,50,1,1,0.9031166434288024,0.932683289051056,0.915283203125,0.812208354473114
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,2000,42,51,50,1,1,0.9038585424423218,0.93227881193161,0.920490860939026,0.825613260269165
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,2000,42,51,50,2,2,0.8736292123794556,0.9104246497154236,0.9145835041999816,0.8143151998519897
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,2000,42,51,50,2,2,0.8775545954704285,0.9115858674049376,0.9203293919563292,0.825823962688446
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,2000,42,51,50,2,2,0.8943486213684082,0.9248549342155457,0.9273940324783324,0.8321971893310547
sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,4,2000,42,51,50,3,3,0.8613675236701965,0.8663379549980164,0.8858808279037476,0.9294025301933287
sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,4,2000,42,51,50,3,3,0.8866598010063171,0.8869656920433044,0.9031185507774352,0.9308773279190063
sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,4,2000,42,51,50,3,3,0.8957785367965698,0.8982385396957397,0.9090663194656372,0.9222128987312316
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,2000,42,51,50,0,0,0.90980726480484,0.9071367383003236,0.8965249061584473,0.8381754159927368
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,2000,42,51,50,0,0,0.905720055103302,0.9031834006309508,0.8978032469749451,0.8563997745513916
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,2000,42,51,50,0,0,0.9025771021842957,0.9004565477371216,0.8914114236831665,0.8392025232315063
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,2000,42,51,50,1,1,0.8924062252044678,0.9049187302589417,0.8884779214859009,0.8150789737701416
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,2000,42,51,50,1,1,0.8832335472106934,0.9094852805137634,0.8962557315826416,0.80720454454422
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,2000,42,51,50,1,1,0.901470959186554,0.9128775596618652,0.903333842754364,0.832802951335907
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,2000,42,51,50,2,2,0.900594174861908,0.9152652025222778,0.9189029932022096,0.8538978695869446
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,2000,42,51,50,2,2,0.8877658843994141,0.914625883102417,0.9187819361686708,0.8295899629592896
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,2000,42,51,50,2,2,0.8796724081039429,0.8986038565635681,0.9038721323013306,0.8395712375640869
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,2000,42,51,50,3,3,0.8566058278083801,0.853251576423645,0.8722224831581116,0.9168140292167664
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,2000,42,51,50,3,3,0.8608009815216064,0.8566830158233643,0.8729894757270813,0.9132060408592224
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,2000,42,51,50,3,3,0.8531525731086731,0.8484501838684082,0.8668398857116699,0.9194739460945128
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,2000,42,51,50,0,0,0.8882920145988464,0.8686864972114563,0.853369951248169,0.8130511045455933
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,2000,42,51,50,0,0,0.9268307089805604,0.9194272756576538,0.9011269807815552,0.8527654409408569
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,2000,42,51,50,0,0,0.9326580166816713,0.922793447971344,0.905594527721405,0.8548722863197327
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,2000,42,51,50,1,1,0.8922308683395386,0.9051144123077391,0.8901869058609009,0.8168697953224182
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,2000,42,51,50,1,1,0.916228175163269,0.928116738796234,0.9011808037757874,0.8165537714958191
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,2000,42,51,50,1,1,0.8905177116394043,0.9069018959999084,0.8881011009216309,0.8039125800132751
