run_key,subject_id,outer_fold,modality,seed,modality_available,task,target_class,predicted_class,classification_confidence,similarity_margin,class_score_0,class_score_1,class_score_2,class_score_3
sub-cp038_ses-20220112_level-03B_run-011,sub-cp038,2,body_movement,46,True,classification,2,1,0.85918456,0.0037719607,0.8554126,0.85918456,0.849074,0.8485791
sub-cp038_ses-20220112_level-04B_run-004,sub-cp038,2,body_movement,46,True,classification,3,0,0.8500123,0.00039035082,0.8500123,0.8453691,0.84962195,0.8436196
sub-cp038_ses-20220112_level-04B_run-006,sub-cp038,2,body_movement,46,True,classification,3,1,0.8689798,0.0066971183,0.86099434,0.8689798,0.8622827,0.8611124
sub-cp038_ses-20220112_level-04B_run-009,sub-cp038,2,body_movement,46,True,classification,3,0,0.86896944,0.007899702,0.86896944,0.85939014,0.86106974,0.85400116
sub-cp008_ses-20210503_level-01B_run-001,sub-cp008,3,body_movement,46,False,classification,0,0,0.99408597,5.3048134e-05,0.99408597,0.98979664,0.9906279,0.9940329
sub-cp008_ses-20210503_level-01B_run-007,sub-cp008,3,body_movement,46,True,classification,0,1,0.7424644,0.020061791,0.70106053,0.7424644,0.72240263,0.7069824
sub-cp008_ses-20210503_level-01B_run-012,sub-cp008,3,body_movement,46,True,classification,0,0,0.76701826,0.0016338825,0.76701826,0.7653844,0.7184924,0.76275057
sub-cp008_ses-20210503_level-02B_run-003,sub-cp008,3,body_movement,46,False,classification,1,0,0.99408597,5.3048134e-05,0.99408597,0.98979664,0.9906279,0.9940329
sub-cp008_ses-20210503_level-02B_run-008,sub-cp008,3,body_movement,46,True,classification,1,1,0.7465167,0.010474443,0.7014392,0.7465167,0.72778344,0.73604226
sub-cp008_ses-20210503_level-02B_run-010,sub-cp008,3,body_movement,46,True,classification,1,3,0.7702666,0.007712543,0.743138,0.76255405,0.73589796,0.7702666
sub-cp008_ses-20210503_level-03B_run-002,sub-cp008,3,body_movement,46,False,classification,2,0,0.99408597,5.3048134e-05,0.99408597,0.98979664,0.9906279,0.9940329
sub-cp008_ses-20210503_level-03B_run-005,sub-cp008,3,body_movement,46,False,classification,2,0,0.99408597,5.3048134e-05,0.99408597,0.98979664,0.9906279,0.9940329
sub-cp008_ses-20210503_level-03B_run-011,sub-cp008,3,body_movement,46,True,classification,2,1,0.7559405,0.006894529,0.74904597,0.7559405,0.74136305,0.74054134
sub-cp008_ses-20210503_level-04B_run-004,sub-cp008,3,body_movement,46,False,classification,3,0,0.99408597,5.3048134e-05,0.99408597,0.98979664,0.9906279,0.9940329
sub-cp008_ses-20210503_level-04B_run-006,sub-cp008,3,body_movement,46,True,classification,3,3,0.7392003,0.008431196,0.6988666,0.7307691,0.6952981,0.7392003
sub-cp008_ses-20210503_level-04B_run-009,sub-cp008,3,body_movement,46,True,classification,3,1,0.78966105,0.025045753,0.74363476,0.78966105,0.7247504,0.7646153
sub-cp014_ses-20211112_level-01B_run-001,sub-cp014,3,body_movement,46,True,classification,0,1,0.7835909,0.0007248521,0.73971087,0.7835909,0.73822916,0.78286606
sub-cp014_ses-20211112_level-01B_run-007,sub-cp014,3,body_movement,46,True,classification,0,0,0.7775577,0.008646131,0.7775577,0.76891154,0.7004272,0.75740254
sub-cp014_ses-20211112_level-01B_run-012,sub-cp014,3,body_movement,46,True,classification,0,1,0.72997403,0.0129874945,0.71698654,0.72997403,0.66250765,0.7114959
sub-cp014_ses-20211112_level-02B_run-003,sub-cp014,3,body_movement,46,True,classification,1,1,0.7724694,0.009444177,0.7630252,0.7724694,0.74866813,0.7618067
sub-cp014_ses-20211112_level-02B_run-008,sub-cp014,3,body_movement,46,True,classification,1,3,0.7771735,0.0070809126,0.7700926,0.7673624,0.7226929,0.7771735
sub-cp014_ses-20211112_level-02B_run-010,sub-cp014,3,body_movement,46,True,classification,1,1,0.7789982,0.0028097034,0.7438657,0.7789982,0.7353208,0.7761885
sub-cp014_ses-20211112_level-03B_run-002,sub-cp014,3,body_movement,46,True,classification,2,1,0.78620744,0.013743758,0.7293435,0.78620744,0.74414843,0.7724637
sub-cp014_ses-20211112_level-03B_run-005,sub-cp014,3,body_movement,46,True,classification,2,1,0.77433956,0.00044488907,0.74866897,0.77433956,0.73365515,0.77389467
sub-cp014_ses-20211112_level-03B_run-011,sub-cp014,3,body_movement,46,True,classification,2,3,0.7741796,0.00014656782,0.74964416,0.774033,0.7440057,0.7741796
sub-cp014_ses-20211112_level-04B_run-004,sub-cp014,3,body_movement,46,True,classification,3,3,0.77903134,0.013197601,0.7450238,0.76583374,0.7487328,0.77903134
sub-cp014_ses-20211112_level-04B_run-006,sub-cp014,3,body_movement,46,True,classification,3,1,0.7861117,0.028306603,0.7337921,0.7861117,0.74481845,0.7578051
sub-cp014_ses-20211112_level-04B_run-009,sub-cp014,3,body_movement,46,True,classification,3,1,0.77759886,0.0109116435,0.74963903,0.77759886,0.7502115,0.7666872
sub-cp019_ses-20210625_level-01B_run-001,sub-cp019,3,body_movement,46,True,classification,0,1,0.7612657,0.00058859587,0.75669616,0.7612657,0.73259145,0.7606771
sub-cp019_ses-20210625_level-01B_run-007,sub-cp019,3,body_movement,46,True,classification,0,1,0.76094264,0.014823496,0.72943944,0.76094264,0.7214424,0.74611914
sub-cp019_ses-20210625_level-01B_run-012,sub-cp019,3,body_movement,46,True,classification,0,3,0.7498343,0.0062443614,0.7320885,0.74358994,0.71895564,0.7498343
sub-cp019_ses-20210625_level-02B_run-003,sub-cp019,3,body_movement,46,True,classification,1,1,0.7848605,0.01908362,0.7405043,0.7848605,0.7297168,0.7657769
sub-cp019_ses-20210625_level-02B_run-008,sub-cp019,3,body_movement,46,True,classification,1,1,0.77185357,0.019875765,0.74520326,0.77185357,0.7346457,0.7519778
sub-cp019_ses-20210625_level-02B_run-010,sub-cp019,3,body_movement,46,True,classification,1,1,0.77579355,0.010640383,0.7500367,0.77579355,0.7272893,0.76515317
sub-cp019_ses-20210625_level-03B_run-002,sub-cp019,3,body_movement,46,True,classification,2,1,0.75672865,0.020633578,0.7292901,0.75672865,0.71411616,0.7360951
sub-cp019_ses-20210625_level-03B_run-005,sub-cp019,3,body_movement,46,True,classification,2,1,0.7822931,0.03773606,0.744557,0.7822931,0.7205793,0.7432065
sub-cp019_ses-20210625_level-03B_run-011,sub-cp019,3,body_movement,46,True,classification,2,1,0.7705655,0.011139989,0.73651624,0.7705655,0.73201776,0.7594255
sub-cp019_ses-20210625_level-04B_run-004,sub-cp019,3,body_movement,46,True,classification,3,1,0.7694595,0.017054677,0.72720647,0.7694595,0.7209693,0.7524048
sub-cp019_ses-20210625_level-04B_run-006,sub-cp019,3,body_movement,46,True,classification,3,1,0.7130177,0.0017311573,0.685251,0.7130177,0.7044482,0.71128654
sub-cp019_ses-20210625_level-04B_run-009,sub-cp019,3,body_movement,46,True,classification,3,3,0.75253177,0.004631281,0.73479354,0.7479005,0.720797,0.75253177
sub-cp023_ses-20210628_level-01B_run-001,sub-cp023,3,body_movement,46,True,classification,0,3,0.75531787,0.003640592,0.7227032,0.7516773,0.7305736,0.75531787
sub-cp023_ses-20210628_level-01B_run-007,sub-cp023,3,body_movement,46,True,classification,0,1,0.75702137,0.0017693639,0.75320274,0.75702137,0.7444362,0.755252
sub-cp023_ses-20210628_level-01B_run-012,sub-cp023,3,body_movement,46,True,classification,0,3,0.76872134,0.0043059587,0.7570169,0.7644154,0.7297577,0.76872134
sub-cp023_ses-20210628_level-02B_run-003,sub-cp023,3,body_movement,46,True,classification,1,1,0.7646817,0.013318419,0.7403864,0.7646817,0.7404357,0.7513633
sub-cp023_ses-20210628_level-02B_run-008,sub-cp023,3,body_movement,46,True,classification,1,1,0.7528846,0.006450832,0.74512947,0.7528846,0.7392951,0.7464338
sub-cp023_ses-20210628_level-02B_run-010,sub-cp023,3,body_movement,46,True,classification,1,1,0.772526,0.0035072565,0.7451678,0.772526,0.7261715,0.76901877
sub-cp023_ses-20210628_level-03B_run-002,sub-cp023,3,body_movement,46,True,classification,2,1,0.75668573,0.00047951937,0.7448505,0.75668573,0.74507797,0.7562062
sub-cp023_ses-20210628_level-03B_run-005,sub-cp023,3,body_movement,46,True,classification,2,1,0.7587962,0.0010154247,0.7529471,0.7587962,0.7422818,0.7577808
sub-cp023_ses-20210628_level-03B_run-011,sub-cp023,3,body_movement,46,True,classification,2,3,0.76335603,0.00025182962,0.757211,0.7631042,0.7367717,0.76335603
sub-cp023_ses-20210628_level-04B_run-004,sub-cp023,3,body_movement,46,True,classification,3,1,0.77922523,0.018636346,0.7419199,0.77922523,0.73544574,0.7605889
sub-cp023_ses-20210628_level-04B_run-006,sub-cp023,3,body_movement,46,True,classification,3,1,0.7701956,0.01142621,0.72845703,0.7701956,0.7355902,0.7587694
sub-cp023_ses-20210628_level-04B_run-009,sub-cp023,3,body_movement,46,True,classification,3,3,0.7777097,0.0003951192,0.73691994,0.7773146,0.7452792,0.7777097
sub-cp024_ses-20210629_level-01B_run-001,sub-cp024,3,body_movement,46,True,classification,0,3,0.7541722,0.005043626,0.72299933,0.7491286,0.7384371,0.7541722
sub-cp024_ses-20210629_level-01B_run-007,sub-cp024,3,body_movement,46,True,classification,0,3,0.76519954,0.009000301,0.7230894,0.75619924,0.73805374,0.76519954
sub-cp024_ses-20210629_level-01B_run-012,sub-cp024,3,body_movement,46,True,classification,0,3,0.76341426,0.012652278,0.7205828,0.750762,0.7403279,0.76341426
sub-cp024_ses-20210629_level-02B_run-003,sub-cp024,3,body_movement,46,True,classification,1,1,0.77245295,0.01990968,0.72815335,0.77245295,0.7525433,0.74763757
sub-cp024_ses-20210629_level-02B_run-008,sub-cp024,3,body_movement,46,True,classification,1,3,0.76273763,0.024689198,0.7349223,0.73804843,0.7327914,0.76273763
sub-cp024_ses-20210629_level-02B_run-010,sub-cp024,3,body_movement,46,True,classification,1,3,0.76921827,0.025170267,0.7211256,0.74114126,0.744048,0.76921827
sub-cp024_ses-20210629_level-03B_run-002,sub-cp024,3,body_movement,46,True,classification,2,1,0.7612539,0.0023742914,0.73802346,0.7612539,0.7399611,0.7588796
sub-cp024_ses-20210629_level-03B_run-005,sub-cp024,3,body_movement,46,True,classification,2,1,0.76159215,0.0071021914,0.7282832,0.76159215,0.7442309,0.75448996
sub-cp024_ses-20210629_level-03B_run-011,sub-cp024,3,body_movement,46,True,classification,2,3,0.76684445,0.014444768,0.7265258,0.7523997,0.7406436,0.76684445
sub-cp024_ses-20210629_level-04B_run-004,sub-cp024,3,body_movement,46,True,classification,3,3,0.76126516,0.017777085,0.7398576,0.7434881,0.7189205,0.76126516
sub-cp024_ses-20210629_level-04B_run-006,sub-cp024,3,body_movement,46,True,classification,3,3,0.7588994,0.0012814403,0.7394411,0.75761795,0.73734087,0.7588994
sub-cp024_ses-20210629_level-04B_run-009,sub-cp024,3,body_movement,46,True,classification,3,3,0.761559,0.00837028,0.7281008,0.7531887,0.73442185,0.761559
sub-cp025_ses-20210820_level-01B_run-001,sub-cp025,3,body_movement,46,True,classification,0,1,0.76275367,0.015467584,0.7358596,0.76275367,0.73229325,0.7472861
sub-cp025_ses-20210820_level-01B_run-007,sub-cp025,3,body_movement,46,True,classification,0,1,0.7536331,0.00808394,0.7410315,0.7536331,0.72115874,0.74554914
sub-cp025_ses-20210820_level-01B_run-012,sub-cp025,3,body_movement,46,True,classification,0,0,0.74904484,0.0033608675,0.74904484,0.7450193,0.72833246,0.74568397
sub-cp025_ses-20210820_level-02B_run-003,sub-cp025,3,body_movement,46,True,classification,1,1,0.75187224,0.008710802,0.73633623,0.75187224,0.73429203,0.74316144
sub-cp025_ses-20210820_level-02B_run-008,sub-cp025,3,body_movement,46,True,classification,1,1,0.7563367,0.0024744868,0.72976506,0.7563367,0.7206532,0.7538622
sub-cp025_ses-20210820_level-02B_run-010,sub-cp025,3,body_movement,46,True,classification,1,1,0.75880593,0.009519458,0.7363815,0.75880593,0.72537863,0.7492865
sub-cp025_ses-20210820_level-03B_run-002,sub-cp025,3,body_movement,46,True,classification,2,1,0.75454795,0.003373146,0.74141824,0.75454795,0.7280669,0.7511748
sub-cp025_ses-20210820_level-03B_run-005,sub-cp025,3,body_movement,46,True,classification,2,3,0.7621585,0.01059705,0.7410593,0.75156146,0.7348346,0.7621585
sub-cp025_ses-20210820_level-03B_run-011,sub-cp025,3,body_movement,46,True,classification,2,1,0.7618162,0.021445453,0.7369789,0.7618162,0.7251041,0.74037075
sub-cp025_ses-20210820_level-04B_run-004,sub-cp025,3,body_movement,46,True,classification,3,1,0.74750423,0.0007150173,0.74489367,0.74750423,0.73712736,0.7467892
sub-cp025_ses-20210820_level-04B_run-006,sub-cp025,3,body_movement,46,True,classification,3,1,0.7468081,0.0005481839,0.73283434,0.7468081,0.7353213,0.7462599
sub-cp025_ses-20210820_level-04B_run-009,sub-cp025,3,body_movement,46,True,classification,3,1,0.75703746,0.0037548542,0.73773384,0.75703746,0.73004234,0.7532826
sub-cp037_ses-20210113_level-01B_run-001,sub-cp037,3,body_movement,46,True,classification,0,3,0.6810291,0.031975985,0.6292324,0.6490531,0.6443747,0.6810291
sub-cp037_ses-20210113_level-01B_run-007,sub-cp037,3,body_movement,46,True,classification,0,3,0.69990575,0.018317342,0.6707613,0.6815884,0.66678774,0.69990575
sub-cp037_ses-20210113_level-01B_run-012,sub-cp037,3,body_movement,46,True,classification,0,3,0.6942107,0.008307219,0.6859035,0.674252,0.66863215,0.6942107
sub-cp037_ses-20210113_level-02B_run-003,sub-cp037,3,body_movement,46,True,classification,1,3,0.6918846,0.03587669,0.64559007,0.6560079,0.6531652,0.6918846
sub-cp037_ses-20210113_level-02B_run-008,sub-cp037,3,body_movement,46,True,classification,1,3,0.7057487,0.030819356,0.6476921,0.6682459,0.6749293,0.7057487
sub-cp037_ses-20210113_level-02B_run-010,sub-cp037,3,body_movement,46,True,classification,1,3,0.6991569,0.0135294795,0.6611465,0.6669597,0.6856274,0.6991569
sub-cp037_ses-20210113_level-03B_run-002,sub-cp037,3,body_movement,46,True,classification,2,3,0.69819206,0.044009566,0.6419464,0.6541825,0.64957416,0.69819206
sub-cp037_ses-20210113_level-03B_run-005,sub-cp037,3,body_movement,46,True,classification,2,3,0.68858993,0.02586168,0.65808684,0.66272825,0.65742505,0.68858993
sub-cp037_ses-20210113_level-03B_run-011,sub-cp037,3,body_movement,46,True,classification,2,3,0.69132495,0.016998947,0.66695356,0.674326,0.6729378,0.69132495
sub-cp037_ses-20210113_level-04B_run-004,sub-cp037,3,body_movement,46,True,classification,3,3,0.6960654,0.036180973,0.64388263,0.65918934,0.65988445,0.6960654
sub-cp037_ses-20210113_level-04B_run-006,sub-cp037,3,body_movement,46,True,classification,3,3,0.6970374,0.03540194,0.64727974,0.66163546,0.6543111,0.6970374
sub-cp037_ses-20210113_level-04B_run-009,sub-cp037,3,body_movement,46,True,classification,3,3,0.69972885,0.024319172,0.66113,0.67428017,0.6754097,0.69972885
sub-cp003_ses-20210206_level-01B_run-001,sub-cp003,4,body_movement,46,False,classification,0,3,0.9857296,0.0027486682,0.9829809,0.93405485,0.9669769,0.9857296
sub-cp003_ses-20210206_level-01B_run-007,sub-cp003,4,body_movement,46,False,classification,0,3,0.9857296,0.0027486682,0.9829809,0.93405485,0.9669769,0.9857296
sub-cp003_ses-20210206_level-01B_run-012,sub-cp003,4,body_movement,46,False,classification,0,3,0.9857296,0.0027486682,0.9829809,0.93405485,0.9669769,0.9857296
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,4,body_movement,46,False,classification,1,3,0.9857296,0.0027486682,0.9829809,0.93405485,0.9669769,0.9857296
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,4,body_movement,46,False,classification,1,3,0.9857296,0.0027486682,0.9829809,0.93405485,0.9669769,0.9857296
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,4,body_movement,46,False,classification,1,3,0.9857296,0.0027486682,0.9829809,0.93405485,0.9669769,0.9857296
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,4,body_movement,46,False,classification,2,3,0.9857296,0.0027486682,0.9829809,0.93405485,0.9669769,0.9857296
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,4,body_movement,46,False,classification,2,3,0.9857296,0.0027486682,0.9829809,0.93405485,0.9669769,0.9857296
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,body_movement,46,False,classification,2,3,0.9857296,0.0027486682,0.9829809,0.93405485,0.9669769,0.9857296
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,body_movement,46,False,classification,3,3,0.9857296,0.0027486682,0.9829809,0.93405485,0.9669769,0.9857296
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,body_movement,46,False,classification,3,3,0.9857296,0.0027486682,0.9829809,0.93405485,0.9669769,0.9857296
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,body_movement,46,False,classification,3,3,0.9857296,0.0027486682,0.9829809,0.93405485,0.9669769,0.9857296
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,body_movement,46,True,classification,0,1,0.62166584,0.11705166,0.44554207,0.62166584,0.4755446,0.5046142
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,body_movement,46,True,classification,0,1,0.58974445,0.09869948,0.42833912,0.58974445,0.4610637,0.49104497
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,body_movement,46,True,classification,0,1,0.5955158,0.070242584,0.42602855,0.5955158,0.48421288,0.5252732
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,body_movement,46,True,classification,1,1,0.632092,0.11413133,0.44305444,0.632092,0.47084805,0.51796067
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,body_movement,46,True,classification,1,1,0.6125264,0.10221064,0.4403656,0.6125264,0.4703982,0.5103158
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,body_movement,46,True,classification,1,1,0.6198604,0.118685246,0.44407323,0.6198604,0.49119514,0.50117517
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,body_movement,46,True,classification,2,1,0.6414341,0.091413915,0.44839847,0.6414341,0.5211377,0.55002016
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,body_movement,46,True,classification,2,1,0.60086215,0.1200504,0.4455551,0.60086215,0.44353715,0.48081174
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,body_movement,46,True,classification,2,1,0.6359232,0.08455664,0.44964764,0.6359232,0.5201127,0.55136657
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,body_movement,46,True,classification,3,1,0.64060366,0.08591008,0.451069,0.64060366,0.5156669,0.5546936
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,body_movement,46,True,classification,3,1,0.615861,0.12469065,0.4557603,0.615861,0.47993907,0.49117035
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,body_movement,46,True,classification,3,1,0.6119666,0.12545085,0.43811986,0.6119666,0.46565944,0.48651576
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,body_movement,46,True,classification,0,1,0.67617464,0.12625599,0.46863532,0.67617464,0.5004916,0.54991865
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,body_movement,46,True,classification,0,1,0.68142617,0.13270402,0.46993238,0.68142617,0.4977834,0.54872215
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,body_movement,46,True,classification,0,1,0.6758114,0.11860478,0.46977502,0.6758114,0.50920033,0.55720663
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,body_movement,46,True,classification,1,1,0.68908703,0.13046634,0.47486135,0.68908703,0.5057634,0.5586207
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,body_movement,46,True,classification,1,1,0.679291,0.12474394,0.47621277,0.679291,0.5075339,0.5545471
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,body_movement,46,True,classification,1,1,0.6948935,0.13623476,0.473789,0.6948935,0.5093801,0.5586587
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,body_movement,46,True,classification,2,1,0.6851673,0.12849653,0.47342408,0.6851673,0.504847,0.5566708
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,body_movement,46,True,classification,2,1,0.6783272,0.1249004,0.46500182,0.6783272,0.50917554,0.5534268
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,body_movement,46,True,classification,2,1,0.6803328,0.12591451,0.46677452,0.6803328,0.50473285,0.55441827
