run_key,subject_id,outer_fold,modality,seed,modality_available,task,target_score,prediction_raw,prediction_bounded,residual_bounded
sub-cp025_ses-20210820_level-01B_run-001,sub-cp025,3,eye_tracking_features,44,True,regression,1.0,1.7486308,1.7486308,-0.7486307621002197
sub-cp025_ses-20210820_level-01B_run-007,sub-cp025,3,eye_tracking_features,44,True,regression,1.0,1.6888615,1.6888615,-0.6888614892959595
sub-cp025_ses-20210820_level-01B_run-012,sub-cp025,3,eye_tracking_features,44,True,regression,1.0,1.1638281,1.1638281,-0.1638281345367431
sub-cp025_ses-20210820_level-02B_run-003,sub-cp025,3,eye_tracking_features,44,True,regression,2.0,2.2195916,2.2195916,-0.2195916175842285
sub-cp025_ses-20210820_level-02B_run-008,sub-cp025,3,eye_tracking_features,44,True,regression,2.0,2.900951,2.900951,-0.9009509086608888
sub-cp025_ses-20210820_level-02B_run-010,sub-cp025,3,eye_tracking_features,44,True,regression,2.0,2.2571895,2.2571895,-0.2571895122528076
sub-cp025_ses-20210820_level-03B_run-002,sub-cp025,3,eye_tracking_features,44,True,regression,3.0,2.686469,2.686469,0.3135309219360351
sub-cp025_ses-20210820_level-03B_run-005,sub-cp025,3,eye_tracking_features,44,True,regression,3.0,3.619797,3.619797,-0.6197969913482666
sub-cp025_ses-20210820_level-03B_run-011,sub-cp025,3,eye_tracking_features,44,True,regression,3.0,2.698832,2.698832,0.3011679649353027
sub-cp025_ses-20210820_level-04B_run-004,sub-cp025,3,eye_tracking_features,44,True,regression,4.0,3.7374127,3.7374127,0.262587308883667
sub-cp025_ses-20210820_level-04B_run-006,sub-cp025,3,eye_tracking_features,44,True,regression,4.0,3.1187463,3.1187463,0.881253719329834
sub-cp025_ses-20210820_level-04B_run-009,sub-cp025,3,eye_tracking_features,44,True,regression,4.0,2.7816622,2.7816622,1.2183377742767334
sub-cp037_ses-20210113_level-01B_run-001,sub-cp037,3,eye_tracking_features,44,True,regression,1.0,0.7756953,1.0,0.0
sub-cp037_ses-20210113_level-01B_run-007,sub-cp037,3,eye_tracking_features,44,True,regression,1.0,1.0337353,1.0337353,-0.0337352752685546
sub-cp037_ses-20210113_level-01B_run-012,sub-cp037,3,eye_tracking_features,44,True,regression,1.0,2.0060084,2.0060084,-1.0060083866119385
sub-cp037_ses-20210113_level-02B_run-003,sub-cp037,3,eye_tracking_features,44,True,regression,2.0,2.1828392,2.1828392,-0.1828391551971435
sub-cp037_ses-20210113_level-02B_run-008,sub-cp037,3,eye_tracking_features,44,True,regression,2.0,2.024025,2.024025,-0.0240249633789062
sub-cp037_ses-20210113_level-02B_run-010,sub-cp037,3,eye_tracking_features,44,True,regression,2.0,1.5856962,1.5856962,0.4143037796020508
sub-cp037_ses-20210113_level-03B_run-002,sub-cp037,3,eye_tracking_features,44,True,regression,3.0,2.337506,2.337506,0.6624939441680908
sub-cp037_ses-20210113_level-03B_run-005,sub-cp037,3,eye_tracking_features,44,True,regression,3.0,1.8891517,1.8891517,1.110848307609558
sub-cp037_ses-20210113_level-03B_run-011,sub-cp037,3,eye_tracking_features,44,True,regression,3.0,1.7564199,1.7564199,1.2435801029205322
sub-cp037_ses-20210113_level-04B_run-004,sub-cp037,3,eye_tracking_features,44,True,regression,4.0,3.467049,3.467049,0.5329511165618896
sub-cp037_ses-20210113_level-04B_run-006,sub-cp037,3,eye_tracking_features,44,True,regression,4.0,3.3345551,3.3345551,0.6654448509216309
sub-cp037_ses-20210113_level-04B_run-009,sub-cp037,3,eye_tracking_features,44,True,regression,4.0,3.4482436,3.4482436,0.5517563819885254
sub-cp003_ses-20210206_level-01B_run-001,sub-cp003,4,eye_tracking_features,44,False,regression,1.0,2.000007,2.000007,-1.000006914138794
sub-cp003_ses-20210206_level-01B_run-007,sub-cp003,4,eye_tracking_features,44,False,regression,1.0,2.000007,2.000007,-1.000006914138794
sub-cp003_ses-20210206_level-01B_run-012,sub-cp003,4,eye_tracking_features,44,False,regression,1.0,2.000007,2.000007,-1.000006914138794
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,4,eye_tracking_features,44,False,regression,2.0,2.000007,2.000007,-6.9141387939453125e-06
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,4,eye_tracking_features,44,False,regression,2.0,2.000007,2.000007,-6.9141387939453125e-06
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,4,eye_tracking_features,44,False,regression,2.0,2.000007,2.000007,-6.9141387939453125e-06
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,4,eye_tracking_features,44,False,regression,3.0,2.000007,2.000007,0.999993085861206
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,4,eye_tracking_features,44,False,regression,3.0,2.000007,2.000007,0.999993085861206
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,eye_tracking_features,44,False,regression,3.0,2.000007,2.000007,0.999993085861206
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,eye_tracking_features,44,False,regression,4.0,2.000007,2.000007,1.999993085861206
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,eye_tracking_features,44,False,regression,4.0,2.000007,2.000007,1.999993085861206
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,eye_tracking_features,44,False,regression,4.0,2.000007,2.000007,1.999993085861206
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,eye_tracking_features,44,True,regression,1.0,2.1152978,2.1152978,-1.115297794342041
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,eye_tracking_features,44,True,regression,1.0,2.4751081,2.4751081,-1.4751081466674805
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,eye_tracking_features,44,True,regression,1.0,2.2797585,2.2797585,-1.2797584533691406
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,eye_tracking_features,44,True,regression,2.0,2.5805435,2.5805435,-0.5805435180664062
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,eye_tracking_features,44,True,regression,2.0,2.5625448,2.5625448,-0.5625448226928711
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,eye_tracking_features,44,True,regression,2.0,3.3894916,3.3894916,-1.3894915580749512
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,eye_tracking_features,44,True,regression,3.0,2.6673794,2.6673794,0.332620620727539
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,eye_tracking_features,44,True,regression,3.0,2.6890736,2.6890736,0.3109264373779297
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,eye_tracking_features,44,True,regression,3.0,2.8339818,2.8339818,0.1660182476043701
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,eye_tracking_features,44,True,regression,4.0,3.8222864,3.8222864,0.1777136325836181
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,eye_tracking_features,44,True,regression,4.0,2.881468,2.881468,1.1185319423675537
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,eye_tracking_features,44,True,regression,4.0,3.0530279,3.0530279,0.946972131729126
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,eye_tracking_features,44,True,regression,1.0,2.025945,2.025945,-1.0259449481964111
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,eye_tracking_features,44,True,regression,1.0,0.5905113,1.0,0.0
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,eye_tracking_features,44,True,regression,1.0,0.6514702,1.0,0.0
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,eye_tracking_features,44,True,regression,2.0,3.221891,3.221891,-1.221890926361084
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,eye_tracking_features,44,True,regression,2.0,2.9012806,2.9012806,-0.901280641555786
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,eye_tracking_features,44,True,regression,2.0,2.681875,2.681875,-0.6818749904632568
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,eye_tracking_features,44,True,regression,3.0,2.8287156,2.8287156,0.1712844371795654
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,eye_tracking_features,44,True,regression,3.0,3.3237512,3.3237512,-0.3237512111663818
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,eye_tracking_features,44,True,regression,3.0,2.835184,2.835184,0.1648159027099609
sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,4,eye_tracking_features,44,True,regression,4.0,4.098633,4.0,0.0
sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,4,eye_tracking_features,44,True,regression,4.0,3.5909874,3.5909874,0.4090125560760498
sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,4,eye_tracking_features,44,True,regression,4.0,4.2161565,4.0,0.0
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,eye_tracking_features,44,True,regression,1.0,2.619332,2.619332,-1.6193320751190186
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,eye_tracking_features,44,True,regression,1.0,3.9015362,3.9015362,-2.901536226272583
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,eye_tracking_features,44,True,regression,1.0,3.3102894,3.3102894,-2.3102893829345703
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,eye_tracking_features,44,True,regression,2.0,3.1299741,3.1299741,-1.129974126815796
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,eye_tracking_features,44,True,regression,2.0,3.8846154,3.8846154,-1.884615421295166
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,eye_tracking_features,44,True,regression,2.0,3.9034994,3.9034994,-1.9034993648529053
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,eye_tracking_features,44,True,regression,3.0,3.0317752,3.0317752,-0.0317752361297607
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,eye_tracking_features,44,True,regression,3.0,3.5276697,3.5276697,-0.5276696681976318
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,eye_tracking_features,44,True,regression,3.0,3.5220876,3.5220876,-0.522087574005127
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,eye_tracking_features,44,True,regression,4.0,3.2539468,3.2539468,0.7460532188415527
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,eye_tracking_features,44,True,regression,4.0,3.5680442,3.5680442,0.4319558143615722
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,eye_tracking_features,44,True,regression,4.0,3.0599666,3.0599666,0.9400334358215332
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,eye_tracking_features,44,True,regression,1.0,0.46838284,1.0,0.0
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,eye_tracking_features,44,True,regression,1.0,2.3977096,2.3977096,-1.397709608078003
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,eye_tracking_features,44,True,regression,1.0,1.9888244,1.9888244,-0.9888243675231934
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,eye_tracking_features,44,True,regression,2.0,1.3256738,1.3256738,0.6743261814117432
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,eye_tracking_features,44,True,regression,2.0,1.2122099,1.2122099,0.787790060043335
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,eye_tracking_features,44,True,regression,2.0,2.092845,2.092845,-0.0928449630737304
sub-cp029_ses-20220119_level-03B_run-002,sub-cp029,4,eye_tracking_features,44,True,regression,3.0,1.8845608,1.8845608,1.1154391765594482
sub-cp029_ses-20220119_level-03B_run-005,sub-cp029,4,eye_tracking_features,44,True,regression,3.0,2.5440524,2.5440524,0.4559476375579834
sub-cp029_ses-20220119_level-03B_run-011,sub-cp029,4,eye_tracking_features,44,True,regression,3.0,1.4623711,1.4623711,1.5376288890838623
sub-cp029_ses-20220119_level-04B_run-004,sub-cp029,4,eye_tracking_features,44,True,regression,4.0,2.9215324,2.9215324,1.078467607498169
sub-cp029_ses-20220119_level-04B_run-006,sub-cp029,4,eye_tracking_features,44,True,regression,4.0,3.5977707,3.5977707,0.4022293090820312
sub-cp029_ses-20220119_level-04B_run-009,sub-cp029,4,eye_tracking_features,44,True,regression,4.0,3.1495836,3.1495836,0.8504164218902588
sub-cp036_ses-20211218_level-01B_run-001,sub-cp036,4,eye_tracking_features,44,True,regression,1.0,1.3134916,1.3134916,-0.3134915828704834
sub-cp036_ses-20211218_level-01B_run-007,sub-cp036,4,eye_tracking_features,44,True,regression,1.0,2.134427,2.134427,-1.1344270706176758
sub-cp036_ses-20211218_level-01B_run-012,sub-cp036,4,eye_tracking_features,44,True,regression,1.0,1.6397889,1.6397889,-0.6397888660430908
sub-cp036_ses-20211218_level-02B_run-003,sub-cp036,4,eye_tracking_features,44,True,regression,2.0,2.468224,2.468224,-0.4682240486145019
sub-cp036_ses-20211218_level-02B_run-008,sub-cp036,4,eye_tracking_features,44,True,regression,2.0,2.2181416,2.2181416,-0.2181415557861328
sub-cp036_ses-20211218_level-02B_run-010,sub-cp036,4,eye_tracking_features,44,True,regression,2.0,1.6818483,1.6818483,0.3181517124176025
sub-cp036_ses-20211218_level-03B_run-002,sub-cp036,4,eye_tracking_features,44,True,regression,3.0,3.4938474,3.4938474,-0.4938473701477051
sub-cp036_ses-20211218_level-03B_run-005,sub-cp036,4,eye_tracking_features,44,True,regression,3.0,1.7365316,1.7365316,1.2634683847427368
sub-cp036_ses-20211218_level-03B_run-011,sub-cp036,4,eye_tracking_features,44,True,regression,3.0,2.1639476,2.1639476,0.836052417755127
sub-cp036_ses-20211218_level-04B_run-004,sub-cp036,4,eye_tracking_features,44,True,regression,4.0,1.8111967,1.8111967,2.1888033151626587
sub-cp036_ses-20211218_level-04B_run-006,sub-cp036,4,eye_tracking_features,44,True,regression,4.0,1.9859287,1.9859287,2.0140713453292847
sub-cp036_ses-20211218_level-04B_run-009,sub-cp036,4,eye_tracking_features,44,True,regression,4.0,2.3144948,2.3144948,1.6855051517486572
sub-cp042_ses-20220111_level-01B_run-001,sub-cp042,4,eye_tracking_features,44,True,regression,1.0,1.3626671,1.3626671,-0.3626670837402344
sub-cp042_ses-20220111_level-01B_run-007,sub-cp042,4,eye_tracking_features,44,True,regression,1.0,2.6899762,2.6899762,-1.6899762153625488
sub-cp042_ses-20220111_level-01B_run-012,sub-cp042,4,eye_tracking_features,44,True,regression,1.0,2.4521115,2.4521115,-1.4521114826202393
sub-cp042_ses-20220111_level-02B_run-003,sub-cp042,4,eye_tracking_features,44,True,regression,2.0,1.1319709,1.1319709,0.8680291175842285
sub-cp042_ses-20220111_level-02B_run-008,sub-cp042,4,eye_tracking_features,44,True,regression,2.0,2.866314,2.866314,-0.8663139343261719
sub-cp042_ses-20220111_level-02B_run-010,sub-cp042,4,eye_tracking_features,44,True,regression,2.0,2.8001716,2.8001716,-0.8001716136932373
sub-cp042_ses-20220111_level-03B_run-002,sub-cp042,4,eye_tracking_features,44,True,regression,3.0,2.731559,2.731559,0.2684409618377685
sub-cp042_ses-20220111_level-03B_run-005,sub-cp042,4,eye_tracking_features,44,True,regression,3.0,3.313609,3.313609,-0.3136088848114013
sub-cp042_ses-20220111_level-03B_run-011,sub-cp042,4,eye_tracking_features,44,True,regression,3.0,2.1874497,2.1874497,0.8125503063201904
sub-cp042_ses-20220111_level-04B_run-004,sub-cp042,4,eye_tracking_features,44,True,regression,4.0,2.733135,2.733135,1.2668650150299072
sub-cp042_ses-20220111_level-04B_run-006,sub-cp042,4,eye_tracking_features,44,True,regression,4.0,2.7445827,2.7445827,1.2554173469543457
sub-cp042_ses-20220111_level-04B_run-009,sub-cp042,4,eye_tracking_features,44,True,regression,4.0,1.4784772,1.4784772,2.521522760391236
sub-cp005_ses-20210226_level-01B_run-001,sub-cp005,5,eye_tracking_features,44,True,regression,1.0,1.6752851,1.6752851,-0.6752851009368896
sub-cp005_ses-20210226_level-01B_run-007,sub-cp005,5,eye_tracking_features,44,True,regression,1.0,2.4798477,2.4798477,-1.4798476696014404
sub-cp005_ses-20210226_level-01B_run-012,sub-cp005,5,eye_tracking_features,44,True,regression,1.0,2.2208736,2.2208736,-1.2208735942840576
sub-cp005_ses-20210226_level-02B_run-003,sub-cp005,5,eye_tracking_features,44,True,regression,2.0,1.8464398,1.8464398,0.1535601615905761
sub-cp005_ses-20210226_level-02B_run-008,sub-cp005,5,eye_tracking_features,44,True,regression,2.0,2.990125,2.990125,-0.9901249408721924
sub-cp005_ses-20210226_level-02B_run-010,sub-cp005,5,eye_tracking_features,44,True,regression,2.0,2.043668,2.043668,-0.0436680316925048
sub-cp005_ses-20210226_level-03B_run-002,sub-cp005,5,eye_tracking_features,44,True,regression,3.0,1.1180122,1.1180122,1.881987810134888
sub-cp005_ses-20210226_level-03B_run-005,sub-cp005,5,eye_tracking_features,44,True,regression,3.0,3.1452177,3.1452177,-0.1452176570892334
sub-cp005_ses-20210226_level-03B_run-011,sub-cp005,5,eye_tracking_features,44,True,regression,3.0,3.3855221,3.3855221,-0.3855221271514892
sub-cp005_ses-20210226_level-04B_run-004,sub-cp005,5,eye_tracking_features,44,True,regression,4.0,1.9318883,1.9318883,2.068111658096313
sub-cp005_ses-20210226_level-04B_run-006,sub-cp005,5,eye_tracking_features,44,True,regression,4.0,3.737407,3.737407,0.2625930309295654
sub-cp005_ses-20210226_level-04B_run-009,sub-cp005,5,eye_tracking_features,44,True,regression,4.0,2.886337,2.886337,1.1136629581451416
sub-cp017_ses-20210521_level-01B_run-001,sub-cp017,5,eye_tracking_features,44,True,regression,1.0,2.3858447,2.3858447,-1.3858447074890137
sub-cp017_ses-20210521_level-01B_run-007,sub-cp017,5,eye_tracking_features,44,True,regression,1.0,1.8690113,1.8690113,-0.8690112829208374
sub-cp017_ses-20210521_level-01B_run-012,sub-cp017,5,eye_tracking_features,44,True,regression,1.0,2.0995986,2.0995986,-1.0995986461639404
sub-cp017_ses-20210521_level-02B_run-003,sub-cp017,5,eye_tracking_features,44,True,regression,2.0,2.1807094,2.1807094,-0.1807093620300293
sub-cp017_ses-20210521_level-02B_run-008,sub-cp017,5,eye_tracking_features,44,True,regression,2.0,2.6238492,2.6238492,-0.6238491535186768
sub-cp017_ses-20210521_level-02B_run-010,sub-cp017,5,eye_tracking_features,44,True,regression,2.0,3.259034,3.259034,-1.2590339183807373
sub-cp017_ses-20210521_level-03B_run-002,sub-cp017,5,eye_tracking_features,44,True,regression,3.0,3.7720923,3.7720923,-0.772092342376709
sub-cp017_ses-20210521_level-03B_run-005,sub-cp017,5,eye_tracking_features,44,True,regression,3.0,2.9325686,2.9325686,0.0674314498901367
sub-cp017_ses-20210521_level-03B_run-011,sub-cp017,5,eye_tracking_features,44,True,regression,3.0,3.178153,3.178153,-0.1781530380249023
sub-cp017_ses-20210521_level-04B_run-004,sub-cp017,5,eye_tracking_features,44,True,regression,4.0,3.9619417,3.9619417,0.0380582809448242
sub-cp017_ses-20210521_level-04B_run-006,sub-cp017,5,eye_tracking_features,44,True,regression,4.0,3.803086,3.803086,0.1969139575958252
sub-cp017_ses-20210521_level-04B_run-009,sub-cp017,5,eye_tracking_features,44,True,regression,4.0,2.6344035,2.6344035,1.3655965328216553
sub-cp022_ses-20210621_level-01B_run-001,sub-cp022,5,eye_tracking_features,44,True,regression,1.0,1.8757157,1.8757157,-0.8757157325744629
sub-cp022_ses-20210621_level-01B_run-007,sub-cp022,5,eye_tracking_features,44,True,regression,1.0,3.192928,3.192928,-2.1929280757904053
sub-cp022_ses-20210621_level-01B_run-012,sub-cp022,5,eye_tracking_features,44,True,regression,1.0,2.9064128,2.9064128,-1.9064128398895264
sub-cp022_ses-20210621_level-02B_run-003,sub-cp022,5,eye_tracking_features,44,True,regression,2.0,2.7289348,2.7289348,-0.7289347648620605
sub-cp022_ses-20210621_level-02B_run-008,sub-cp022,5,eye_tracking_features,44,True,regression,2.0,3.9825997,3.9825997,-1.9825997352600095
sub-cp022_ses-20210621_level-02B_run-010,sub-cp022,5,eye_tracking_features,44,True,regression,2.0,3.3077462,3.3077462,-1.307746171951294
sub-cp022_ses-20210621_level-03B_run-002,sub-cp022,5,eye_tracking_features,44,True,regression,3.0,3.8554664,3.8554664,-0.855466365814209
sub-cp022_ses-20210621_level-03B_run-005,sub-cp022,5,eye_tracking_features,44,True,regression,3.0,3.206661,3.206661,-0.2066609859466552
