run_key,subject_id,outer_fold,target_score,prediction_raw,prediction_bounded,residual_bounded,model,source_path,source_sha256,derived_readonly_reference
sub-cp042_ses-20220111_level-01B_run-012,sub-cp042,4,1.0,1.6734868334731001,1.6734868334731001,-0.6734868334731001,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp042_ses-20220111_level-02B_run-003,sub-cp042,4,2.0,2.209337224658039,2.209337224658039,-0.20933722465803895,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp042_ses-20220111_level-02B_run-008,sub-cp042,4,2.0,1.9267749235040206,1.9267749235040206,0.07322507649597942,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp042_ses-20220111_level-02B_run-010,sub-cp042,4,2.0,1.7832418747088308,1.7832418747088308,0.21675812529116922,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp042_ses-20220111_level-03B_run-002,sub-cp042,4,3.0,3.266805523089135,3.266805523089135,-0.26680552308913486,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp042_ses-20220111_level-03B_run-005,sub-cp042,4,3.0,3.0267843084103476,3.0267843084103476,-0.026784308410347624,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp042_ses-20220111_level-03B_run-011,sub-cp042,4,3.0,2.648771779838964,2.648771779838964,0.35122822016103594,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp042_ses-20220111_level-04B_run-004,sub-cp042,4,4.0,4.026831090900465,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp042_ses-20220111_level-04B_run-006,sub-cp042,4,4.0,3.8567253615439454,3.8567253615439454,0.1432746384560546,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp042_ses-20220111_level-04B_run-009,sub-cp042,4,4.0,3.6983726552120757,3.6983726552120757,0.3016273447879243,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp043_ses-20220127_level-01B_run-001,sub-cp043,1,1.0,1.4961612666809758,1.4961612666809758,-0.4961612666809758,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp043_ses-20220127_level-01B_run-007,sub-cp043,1,1.0,1.451552758131842,1.451552758131842,-0.4515527581318419,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp043_ses-20220127_level-01B_run-012,sub-cp043,1,1.0,1.5149197106607752,1.5149197106607752,-0.5149197106607752,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp043_ses-20220127_level-02B_run-003,sub-cp043,1,2.0,1.4908184781529878,1.4908184781529878,0.5091815218470122,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp043_ses-20220127_level-02B_run-008,sub-cp043,1,2.0,1.612717517348423,1.612717517348423,0.38728248265157705,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp043_ses-20220127_level-02B_run-010,sub-cp043,1,2.0,1.552141636530253,1.552141636530253,0.44785836346974706,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp043_ses-20220127_level-03B_run-002,sub-cp043,1,3.0,3.242794792481967,3.242794792481967,-0.24279479248196711,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp043_ses-20220127_level-03B_run-005,sub-cp043,1,3.0,2.8998909976547678,2.8998909976547678,0.10010900234523223,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp043_ses-20220127_level-03B_run-011,sub-cp043,1,3.0,3.4050349020947666,3.4050349020947666,-0.40503490209476656,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp043_ses-20220127_level-04B_run-004,sub-cp043,1,4.0,4.212575455474969,4.0,0.0,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp043_ses-20220127_level-04B_run-006,sub-cp043,1,4.0,3.892623870792842,3.892623870792842,0.10737612920715822,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
sub-cp043_ses-20220127_level-04B_run-009,sub-cp043,1,4.0,3.632361020927025,3.632361020927025,0.36763897907297505,multimodal_reference,E:\hdc-vr-pilot\experiments\phase_05_basic_dual_output_hdc\results\oof\vanilla_hdc_ridge_regression_oof.csv,a449d8f43a0935f0a3fcf8cf901894e426a83e552807dcef9551bc983ba22758,True
