run_key,subject_id,outer_fold,variant,dimension,seed,levels,feature_k,target_score,selected_temperature,similarity_prediction_raw,similarity_prediction_bounded
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,hybrid,1000,44,51,50,1.0,0.05,1.6909173924038423,1.6909173924038423
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,hybrid,1000,44,51,50,1.0,0.05,1.8375499988785151,1.8375499988785151
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,hybrid,1000,44,51,50,2.0,0.05,2.226308862810395,2.226308862810395
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,hybrid,1000,44,51,50,2.0,0.05,2.275897564553008,2.275897564553008
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,hybrid,1000,44,51,50,2.0,0.05,2.1315079903984104,2.1315079903984104
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,hybrid,1000,44,51,50,3.0,0.05,2.9606468444523437,2.9606468444523437
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,hybrid,1000,44,51,50,3.0,0.05,2.978225462395175,2.978225462395175
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,hybrid,1000,44,51,50,3.0,0.05,2.953815628324723,2.953815628324723
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,hybrid,1000,44,51,50,4.0,0.05,3.963902133721722,3.963902133721722
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,hybrid,1000,44,51,50,4.0,0.05,3.820303954979426,3.820303954979426
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,hybrid,1000,44,51,50,4.0,0.05,3.7315444218560554,3.7315444218560554
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,hybrid,1000,44,51,50,1.0,0.05,1.790089349868617,1.790089349868617
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,hybrid,1000,44,51,50,1.0,0.05,1.597253561629001,1.597253561629001
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,hybrid,1000,44,51,50,1.0,0.05,1.3285341600159275,1.3285341600159275
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,hybrid,1000,44,51,50,2.0,0.05,2.411659133019527,2.411659133019527
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,hybrid,1000,44,51,50,2.0,0.05,2.291576098229049,2.291576098229049
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,hybrid,1000,44,51,50,2.0,0.05,2.1951585080369385,2.1951585080369385
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,hybrid,1000,44,51,50,3.0,0.05,2.9388469401503343,2.9388469401503343
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,hybrid,1000,44,51,50,3.0,0.05,2.958029435006517,2.958029435006517
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,hybrid,1000,44,51,50,3.0,0.05,2.947402793335307,2.947402793335307
sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,4,hybrid,1000,44,51,50,4.0,0.05,3.8864741393332585,3.8864741393332585
sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,4,hybrid,1000,44,51,50,4.0,0.05,3.894303413919831,3.894303413919831
sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,4,hybrid,1000,44,51,50,4.0,0.05,3.7249629126365735,3.7249629126365735
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,hybrid,1000,44,51,50,1.0,0.05,2.01155679178742,2.01155679178742
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,hybrid,1000,44,51,50,1.0,0.05,1.8045687534929904,1.8045687534929904
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,hybrid,1000,44,51,50,1.0,0.05,1.932840028113061,1.932840028113061
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,hybrid,1000,44,51,50,2.0,0.05,2.374800342975869,2.374800342975869
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,hybrid,1000,44,51,50,2.0,0.05,2.254233994806212,2.254233994806212
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,hybrid,1000,44,51,50,2.0,0.05,2.0726440197910536,2.0726440197910536
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,hybrid,1000,44,51,50,3.0,0.05,3.012127711962909,3.012127711962909
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,hybrid,1000,44,51,50,3.0,0.05,2.910926068962887,2.910926068962887
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,hybrid,1000,44,51,50,3.0,0.05,2.929216355336199,2.929216355336199
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,hybrid,1000,44,51,50,4.0,0.05,3.954793019737145,3.954793019737145
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,hybrid,1000,44,51,50,4.0,0.05,3.936010786166105,3.936010786166105
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,hybrid,1000,44,51,50,4.0,0.05,3.955949389553005,3.955949389553005
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,hybrid,1000,44,51,50,1.0,0.05,1.4770507635052044,1.4770507635052044
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,hybrid,1000,44,51,50,1.0,0.05,1.853433318599136,1.853433318599136
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,hybrid,1000,44,51,50,1.0,0.05,1.5994733040186155,1.5994733040186155
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,hybrid,1000,44,51,50,2.0,0.05,2.053422024953508,2.053422024953508
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,hybrid,1000,44,51,50,2.0,0.05,2.049312082075214,2.049312082075214
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,hybrid,1000,44,51,50,2.0,0.05,2.0080445908795883,2.0080445908795883
sub-cp029_ses-20220119_level-03B_run-002,sub-cp029,4,hybrid,1000,44,51,50,3.0,0.05,2.4848782641693794,2.4848782641693794
sub-cp029_ses-20220119_level-03B_run-005,sub-cp029,4,hybrid,1000,44,51,50,3.0,0.05,2.836910108363228,2.836910108363228
sub-cp029_ses-20220119_level-03B_run-011,sub-cp029,4,hybrid,1000,44,51,50,3.0,0.05,2.837638779853726,2.837638779853726
sub-cp029_ses-20220119_level-04B_run-004,sub-cp029,4,hybrid,1000,44,51,50,4.0,0.05,3.954827232104151,3.954827232104151
sub-cp029_ses-20220119_level-04B_run-006,sub-cp029,4,hybrid,1000,44,51,50,4.0,0.05,3.9705866772740817,3.9705866772740817
sub-cp029_ses-20220119_level-04B_run-009,sub-cp029,4,hybrid,1000,44,51,50,4.0,0.05,3.9430683502136015,3.9430683502136015
sub-cp036_ses-20211218_level-01B_run-001,sub-cp036,4,hybrid,1000,44,51,50,1.0,0.05,2.180726121677772,2.180726121677772
sub-cp036_ses-20211218_level-01B_run-007,sub-cp036,4,hybrid,1000,44,51,50,1.0,0.05,1.817122793934501,1.817122793934501
sub-cp036_ses-20211218_level-01B_run-012,sub-cp036,4,hybrid,1000,44,51,50,1.0,0.05,1.4978527992568402,1.4978527992568402
sub-cp036_ses-20211218_level-02B_run-003,sub-cp036,4,hybrid,1000,44,51,50,2.0,0.05,1.5210869610952042,1.5210869610952042
sub-cp036_ses-20211218_level-02B_run-008,sub-cp036,4,hybrid,1000,44,51,50,2.0,0.05,1.8722772507532368,1.8722772507532368
sub-cp036_ses-20211218_level-02B_run-010,sub-cp036,4,hybrid,1000,44,51,50,2.0,0.05,1.9026702268143727,1.9026702268143727
sub-cp036_ses-20211218_level-03B_run-002,sub-cp036,4,hybrid,1000,44,51,50,3.0,0.05,2.793545648869447,2.793545648869447
sub-cp036_ses-20211218_level-03B_run-005,sub-cp036,4,hybrid,1000,44,51,50,3.0,0.05,2.326169602955723,2.326169602955723
sub-cp036_ses-20211218_level-03B_run-011,sub-cp036,4,hybrid,1000,44,51,50,3.0,0.05,2.785184026569389,2.785184026569389
sub-cp036_ses-20211218_level-04B_run-004,sub-cp036,4,hybrid,1000,44,51,50,4.0,0.05,3.4082289358805093,3.4082289358805093
sub-cp036_ses-20211218_level-04B_run-006,sub-cp036,4,hybrid,1000,44,51,50,4.0,0.05,2.7491754894251748,2.7491754894251748
sub-cp036_ses-20211218_level-04B_run-009,sub-cp036,4,hybrid,1000,44,51,50,4.0,0.05,3.7037468302515535,3.7037468302515535
sub-cp042_ses-20220111_level-01B_run-001,sub-cp042,4,hybrid,1000,44,51,50,1.0,0.05,1.2647470751323933,1.2647470751323933
sub-cp042_ses-20220111_level-01B_run-007,sub-cp042,4,hybrid,1000,44,51,50,1.0,0.05,1.8636881354183743,1.8636881354183743
sub-cp042_ses-20220111_level-01B_run-012,sub-cp042,4,hybrid,1000,44,51,50,1.0,0.05,1.3342651332585271,1.3342651332585271
sub-cp042_ses-20220111_level-02B_run-003,sub-cp042,4,hybrid,1000,44,51,50,2.0,0.05,2.2085572199944696,2.2085572199944696
sub-cp042_ses-20220111_level-02B_run-008,sub-cp042,4,hybrid,1000,44,51,50,2.0,0.05,2.3600386578580768,2.3600386578580768
sub-cp042_ses-20220111_level-02B_run-010,sub-cp042,4,hybrid,1000,44,51,50,2.0,0.05,2.3512511167271666,2.3512511167271666
sub-cp042_ses-20220111_level-03B_run-002,sub-cp042,4,hybrid,1000,44,51,50,3.0,0.05,3.026439844215754,3.026439844215754
sub-cp042_ses-20220111_level-03B_run-005,sub-cp042,4,hybrid,1000,44,51,50,3.0,0.05,3.402632560603202,3.402632560603202
sub-cp042_ses-20220111_level-03B_run-011,sub-cp042,4,hybrid,1000,44,51,50,3.0,0.05,3.180000217577658,3.180000217577658
sub-cp042_ses-20220111_level-04B_run-004,sub-cp042,4,hybrid,1000,44,51,50,4.0,0.05,3.954591101637259,3.954591101637259
sub-cp042_ses-20220111_level-04B_run-006,sub-cp042,4,hybrid,1000,44,51,50,4.0,0.05,3.925289715848324,3.925289715848324
sub-cp042_ses-20220111_level-04B_run-009,sub-cp042,4,hybrid,1000,44,51,50,4.0,0.05,3.920200068253705,3.920200068253705
sub-cp005_ses-20210226_level-01B_run-001,sub-cp005,5,hybrid,1000,44,51,50,1.0,0.05,1.954369093531375,1.954369093531375
sub-cp005_ses-20210226_level-01B_run-007,sub-cp005,5,hybrid,1000,44,51,50,1.0,0.05,1.958393730166156,1.958393730166156
sub-cp005_ses-20210226_level-01B_run-012,sub-cp005,5,hybrid,1000,44,51,50,1.0,0.05,1.7666549616636926,1.7666549616636926
sub-cp005_ses-20210226_level-02B_run-003,sub-cp005,5,hybrid,1000,44,51,50,2.0,0.05,2.6154837624769534,2.6154837624769534
sub-cp005_ses-20210226_level-02B_run-008,sub-cp005,5,hybrid,1000,44,51,50,2.0,0.05,2.1944891569345697,2.1944891569345697
sub-cp005_ses-20210226_level-02B_run-010,sub-cp005,5,hybrid,1000,44,51,50,2.0,0.05,2.186327239679073,2.186327239679073
sub-cp005_ses-20210226_level-03B_run-002,sub-cp005,5,hybrid,1000,44,51,50,3.0,0.05,2.816846948368358,2.816846948368358
sub-cp005_ses-20210226_level-03B_run-005,sub-cp005,5,hybrid,1000,44,51,50,3.0,0.05,2.613738933265366,2.613738933265366
sub-cp005_ses-20210226_level-03B_run-011,sub-cp005,5,hybrid,1000,44,51,50,3.0,0.05,2.5309205339850305,2.5309205339850305
sub-cp005_ses-20210226_level-04B_run-004,sub-cp005,5,hybrid,1000,44,51,50,4.0,0.05,3.227777888469973,3.227777888469973
sub-cp005_ses-20210226_level-04B_run-006,sub-cp005,5,hybrid,1000,44,51,50,4.0,0.05,3.464554123335339,3.464554123335339
sub-cp005_ses-20210226_level-04B_run-009,sub-cp005,5,hybrid,1000,44,51,50,4.0,0.05,3.252031168874777,3.252031168874777
sub-cp017_ses-20210521_level-01B_run-001,sub-cp017,5,hybrid,1000,44,51,50,1.0,0.05,1.8800128390070887,1.8800128390070887
sub-cp017_ses-20210521_level-01B_run-007,sub-cp017,5,hybrid,1000,44,51,50,1.0,0.05,1.743197351637373,1.743197351637373
sub-cp017_ses-20210521_level-01B_run-012,sub-cp017,5,hybrid,1000,44,51,50,1.0,0.05,1.789325908568537,1.789325908568537
sub-cp017_ses-20210521_level-02B_run-003,sub-cp017,5,hybrid,1000,44,51,50,2.0,0.05,2.1748282307150557,2.1748282307150557
sub-cp017_ses-20210521_level-02B_run-008,sub-cp017,5,hybrid,1000,44,51,50,2.0,0.05,2.2058051541376007,2.2058051541376007
sub-cp017_ses-20210521_level-02B_run-010,sub-cp017,5,hybrid,1000,44,51,50,2.0,0.05,1.9731413237622497,1.9731413237622497
sub-cp017_ses-20210521_level-03B_run-002,sub-cp017,5,hybrid,1000,44,51,50,3.0,0.05,2.582708669138852,2.582708669138852
sub-cp017_ses-20210521_level-03B_run-005,sub-cp017,5,hybrid,1000,44,51,50,3.0,0.05,2.3802710964444445,2.3802710964444445
sub-cp017_ses-20210521_level-03B_run-011,sub-cp017,5,hybrid,1000,44,51,50,3.0,0.05,2.611222655422257,2.611222655422257
sub-cp017_ses-20210521_level-04B_run-004,sub-cp017,5,hybrid,1000,44,51,50,4.0,0.05,3.1250439264527645,3.1250439264527645
sub-cp017_ses-20210521_level-04B_run-006,sub-cp017,5,hybrid,1000,44,51,50,4.0,0.05,3.2550531842293977,3.2550531842293977
sub-cp017_ses-20210521_level-04B_run-009,sub-cp017,5,hybrid,1000,44,51,50,4.0,0.05,3.1523646725879546,3.1523646725879546
sub-cp022_ses-20210621_level-01B_run-001,sub-cp022,5,hybrid,1000,44,51,50,1.0,0.05,1.9809118781114168,1.9809118781114168
sub-cp022_ses-20210621_level-01B_run-007,sub-cp022,5,hybrid,1000,44,51,50,1.0,0.05,2.24588645517472,2.24588645517472
sub-cp022_ses-20210621_level-01B_run-012,sub-cp022,5,hybrid,1000,44,51,50,1.0,0.05,1.9767514575721168,1.9767514575721168
sub-cp022_ses-20210621_level-02B_run-003,sub-cp022,5,hybrid,1000,44,51,50,2.0,0.05,2.1930825309468527,2.1930825309468527
sub-cp022_ses-20210621_level-02B_run-008,sub-cp022,5,hybrid,1000,44,51,50,2.0,0.05,2.4519365284164887,2.4519365284164887
sub-cp022_ses-20210621_level-02B_run-010,sub-cp022,5,hybrid,1000,44,51,50,2.0,0.05,2.7742334678646507,2.7742334678646507
sub-cp022_ses-20210621_level-03B_run-002,sub-cp022,5,hybrid,1000,44,51,50,3.0,0.05,3.0166544629706493,3.0166544629706493
sub-cp022_ses-20210621_level-03B_run-005,sub-cp022,5,hybrid,1000,44,51,50,3.0,0.05,2.65253856335829,2.65253856335829
sub-cp022_ses-20210621_level-03B_run-011,sub-cp022,5,hybrid,1000,44,51,50,3.0,0.05,2.792918401684904,2.792918401684904
sub-cp022_ses-20210621_level-04B_run-004,sub-cp022,5,hybrid,1000,44,51,50,4.0,0.05,3.222021689944828,3.222021689944828
sub-cp022_ses-20210621_level-04B_run-006,sub-cp022,5,hybrid,1000,44,51,50,4.0,0.05,3.185644055595507,3.185644055595507
sub-cp022_ses-20210621_level-04B_run-009,sub-cp022,5,hybrid,1000,44,51,50,4.0,0.05,3.2697815343028083,3.2697815343028083
sub-cp028_ses-20211214_level-01B_run-001,sub-cp028,5,hybrid,1000,44,51,50,1.0,0.05,1.9249343963457235,1.9249343963457235
sub-cp028_ses-20211214_level-01B_run-007,sub-cp028,5,hybrid,1000,44,51,50,1.0,0.05,1.924051807738897,1.924051807738897
sub-cp028_ses-20211214_level-01B_run-012,sub-cp028,5,hybrid,1000,44,51,50,1.0,0.05,1.8694586872893693,1.8694586872893693
sub-cp028_ses-20211214_level-02B_run-003,sub-cp028,5,hybrid,1000,44,51,50,2.0,0.05,2.2105518257492847,2.2105518257492847
sub-cp028_ses-20211214_level-02B_run-008,sub-cp028,5,hybrid,1000,44,51,50,2.0,0.05,1.925326553145568,1.925326553145568
sub-cp028_ses-20211214_level-02B_run-010,sub-cp028,5,hybrid,1000,44,51,50,2.0,0.05,1.93988110071965,1.93988110071965
sub-cp028_ses-20211214_level-03B_run-002,sub-cp028,5,hybrid,1000,44,51,50,3.0,0.05,2.635572949595776,2.635572949595776
sub-cp028_ses-20211214_level-03B_run-005,sub-cp028,5,hybrid,1000,44,51,50,3.0,0.05,2.541272038272883,2.541272038272883
sub-cp028_ses-20211214_level-03B_run-011,sub-cp028,5,hybrid,1000,44,51,50,3.0,0.05,2.463117075961227,2.463117075961227
sub-cp028_ses-20211214_level-04B_run-004,sub-cp028,5,hybrid,1000,44,51,50,4.0,0.05,3.2805065583734514,3.2805065583734514
sub-cp028_ses-20211214_level-04B_run-006,sub-cp028,5,hybrid,1000,44,51,50,4.0,0.05,3.0333938578355992,3.0333938578355992
sub-cp028_ses-20211214_level-04B_run-009,sub-cp028,5,hybrid,1000,44,51,50,4.0,0.05,2.910875423190988,2.910875423190988
sub-cp030_ses-20211025_level-01B_run-001,sub-cp030,5,hybrid,1000,44,51,50,1.0,0.05,1.9220923870866349,1.9220923870866349
sub-cp030_ses-20211025_level-01B_run-007,sub-cp030,5,hybrid,1000,44,51,50,1.0,0.05,1.7608987934840892,1.7608987934840892
sub-cp030_ses-20211025_level-01B_run-012,sub-cp030,5,hybrid,1000,44,51,50,1.0,0.05,1.5409199180499806,1.5409199180499806
sub-cp030_ses-20211025_level-02B_run-003,sub-cp030,5,hybrid,1000,44,51,50,2.0,0.05,2.316752526110121,2.316752526110121
sub-cp030_ses-20211025_level-02B_run-008,sub-cp030,5,hybrid,1000,44,51,50,2.0,0.05,2.125705973013607,2.125705973013607
sub-cp030_ses-20211025_level-02B_run-010,sub-cp030,5,hybrid,1000,44,51,50,2.0,0.05,1.906774958934868,1.906774958934868
sub-cp030_ses-20211025_level-03B_run-002,sub-cp030,5,hybrid,1000,44,51,50,3.0,0.05,2.508989028850809,2.508989028850809
sub-cp030_ses-20211025_level-03B_run-011,sub-cp030,5,hybrid,1000,44,51,50,3.0,0.05,2.487617769132369,2.487617769132369
sub-cp030_ses-20211025_level-04B_run-004,sub-cp030,5,hybrid,1000,44,51,50,4.0,0.05,2.653736112171174,2.653736112171174
sub-cp030_ses-20211025_level-04B_run-006,sub-cp030,5,hybrid,1000,44,51,50,4.0,0.05,3.25475060657812,3.25475060657812
sub-cp030_ses-20211025_level-04B_run-009,sub-cp030,5,hybrid,1000,44,51,50,4.0,0.05,3.383976355175504,3.383976355175504
sub-cp032_ses-20211105_level-01B_run-001,sub-cp032,5,hybrid,1000,44,51,50,1.0,0.05,2.1404422089933552,2.1404422089933552
sub-cp032_ses-20211105_level-01B_run-007,sub-cp032,5,hybrid,1000,44,51,50,1.0,0.05,2.090060906372923,2.090060906372923
sub-cp032_ses-20211105_level-01B_run-012,sub-cp032,5,hybrid,1000,44,51,50,1.0,0.05,1.8991120601584264,1.8991120601584264
sub-cp032_ses-20211105_level-02B_run-003,sub-cp032,5,hybrid,1000,44,51,50,2.0,0.05,2.2593176833905244,2.2593176833905244
sub-cp032_ses-20211105_level-02B_run-008,sub-cp032,5,hybrid,1000,44,51,50,2.0,0.05,2.232669030938563,2.232669030938563
sub-cp032_ses-20211105_level-02B_run-010,sub-cp032,5,hybrid,1000,44,51,50,2.0,0.05,2.1875455660904466,2.1875455660904466
sub-cp032_ses-20211105_level-03B_run-002,sub-cp032,5,hybrid,1000,44,51,50,3.0,0.05,2.561937894107904,2.561937894107904
sub-cp032_ses-20211105_level-03B_run-005,sub-cp032,5,hybrid,1000,44,51,50,3.0,0.05,2.501771034581235,2.501771034581235
sub-cp032_ses-20211105_level-03B_run-011,sub-cp032,5,hybrid,1000,44,51,50,3.0,0.05,2.4250607135562343,2.4250607135562343
sub-cp032_ses-20211105_level-04B_run-004,sub-cp032,5,hybrid,1000,44,51,50,4.0,0.05,3.095861491748483,3.095861491748483
sub-cp032_ses-20211105_level-04B_run-006,sub-cp032,5,hybrid,1000,44,51,50,4.0,0.05,3.2375398911725464,3.2375398911725464
sub-cp032_ses-20211105_level-04B_run-009,sub-cp032,5,hybrid,1000,44,51,50,4.0,0.05,3.2193703423137965,3.2193703423137965
sub-cp035_ses-20220125_level-01B_run-001,sub-cp035,5,hybrid,1000,44,51,50,1.0,0.05,2.1233816817227305,2.1233816817227305
sub-cp035_ses-20220125_level-01B_run-007,sub-cp035,5,hybrid,1000,44,51,50,1.0,0.05,1.8835634254459448,1.8835634254459448
sub-cp035_ses-20220125_level-01B_run-012,sub-cp035,5,hybrid,1000,44,51,50,1.0,0.05,2.0642157949192788,2.0642157949192788
sub-cp035_ses-20220125_level-02B_run-003,sub-cp035,5,hybrid,1000,44,51,50,2.0,0.05,2.354418589729768,2.354418589729768
sub-cp035_ses-20220125_level-02B_run-008,sub-cp035,5,hybrid,1000,44,51,50,2.0,0.05,2.310892014450716,2.310892014450716
sub-cp035_ses-20220125_level-02B_run-010,sub-cp035,5,hybrid,1000,44,51,50,2.0,0.05,2.0035904996956515,2.0035904996956515
sub-cp035_ses-20220125_level-03B_run-002,sub-cp035,5,hybrid,1000,44,51,50,3.0,0.05,2.7464123945567858,2.7464123945567858
sub-cp035_ses-20220125_level-03B_run-005,sub-cp035,5,hybrid,1000,44,51,50,3.0,0.05,2.525380004028536,2.525380004028536
sub-cp035_ses-20220125_level-03B_run-011,sub-cp035,5,hybrid,1000,44,51,50,3.0,0.05,2.566368541723637,2.566368541723637
sub-cp035_ses-20220125_level-04B_run-004,sub-cp035,5,hybrid,1000,44,51,50,4.0,0.05,3.402106795013996,3.402106795013996
sub-cp035_ses-20220125_level-04B_run-006,sub-cp035,5,hybrid,1000,44,51,50,4.0,0.05,3.396123148493181,3.396123148493181
sub-cp035_ses-20220125_level-04B_run-009,sub-cp035,5,hybrid,1000,44,51,50,4.0,0.05,3.237333983526846,3.237333983526846
sub-cp004_ses-20210330_level-01B_run-001,sub-cp004,1,hybrid,1000,45,51,50,1.0,0.05,1.6530647356235533,1.6530647356235533
sub-cp004_ses-20210330_level-01B_run-007,sub-cp004,1,hybrid,1000,45,51,50,1.0,0.05,1.706462370290226,1.706462370290226
sub-cp004_ses-20210330_level-01B_run-012,sub-cp004,1,hybrid,1000,45,51,50,1.0,0.05,1.6509045081201437,1.6509045081201437
sub-cp004_ses-20210330_level-02B_run-003,sub-cp004,1,hybrid,1000,45,51,50,2.0,0.05,2.279922906973733,2.279922906973733
sub-cp004_ses-20210330_level-02B_run-008,sub-cp004,1,hybrid,1000,45,51,50,2.0,0.05,1.817381045333307,1.817381045333307
sub-cp004_ses-20210330_level-02B_run-010,sub-cp004,1,hybrid,1000,45,51,50,2.0,0.05,2.1059612291763985,2.1059612291763985
sub-cp004_ses-20210330_level-03B_run-002,sub-cp004,1,hybrid,1000,45,51,50,3.0,0.05,2.4935191720211,2.4935191720211
sub-cp004_ses-20210330_level-03B_run-005,sub-cp004,1,hybrid,1000,45,51,50,3.0,0.05,2.496262074893326,2.496262074893326
sub-cp004_ses-20210330_level-03B_run-011,sub-cp004,1,hybrid,1000,45,51,50,3.0,0.05,2.316352083210219,2.316352083210219
sub-cp004_ses-20210330_level-04B_run-004,sub-cp004,1,hybrid,1000,45,51,50,4.0,0.05,3.295967497791587,3.295967497791587
sub-cp004_ses-20210330_level-04B_run-006,sub-cp004,1,hybrid,1000,45,51,50,4.0,0.05,2.9639725400537458,2.9639725400537458
sub-cp004_ses-20210330_level-04B_run-009,sub-cp004,1,hybrid,1000,45,51,50,4.0,0.05,2.984551633146612,2.984551633146612
sub-cp011_ses-20210408_level-01B_run-001,sub-cp011,1,hybrid,1000,45,51,50,1.0,0.05,1.980082841421761,1.980082841421761
sub-cp011_ses-20210408_level-01B_run-007,sub-cp011,1,hybrid,1000,45,51,50,1.0,0.05,1.7374192664276409,1.7374192664276409
sub-cp011_ses-20210408_level-01B_run-012,sub-cp011,1,hybrid,1000,45,51,50,1.0,0.05,1.8971457061100687,1.8971457061100687
sub-cp011_ses-20210408_level-02B_run-003,sub-cp011,1,hybrid,1000,45,51,50,2.0,0.05,3.19281197926291,3.19281197926291
sub-cp011_ses-20210408_level-02B_run-008,sub-cp011,1,hybrid,1000,45,51,50,2.0,0.05,2.1927916919161383,2.1927916919161383
sub-cp011_ses-20210408_level-02B_run-010,sub-cp011,1,hybrid,1000,45,51,50,2.0,0.05,2.2340427522391764,2.2340427522391764
sub-cp011_ses-20210408_level-03B_run-002,sub-cp011,1,hybrid,1000,45,51,50,3.0,0.05,3.1209423646864787,3.1209423646864787
sub-cp011_ses-20210408_level-03B_run-005,sub-cp011,1,hybrid,1000,45,51,50,3.0,0.05,2.5025479359142384,2.5025479359142384
sub-cp011_ses-20210408_level-03B_run-011,sub-cp011,1,hybrid,1000,45,51,50,3.0,0.05,2.417793331870416,2.417793331870416
sub-cp011_ses-20210408_level-04B_run-004,sub-cp011,1,hybrid,1000,45,51,50,4.0,0.05,2.561782995679878,2.561782995679878
sub-cp011_ses-20210408_level-04B_run-006,sub-cp011,1,hybrid,1000,45,51,50,4.0,0.05,3.614141231861976,3.614141231861976
sub-cp011_ses-20210408_level-04B_run-009,sub-cp011,1,hybrid,1000,45,51,50,4.0,0.05,2.855001189542913,2.855001189542913
sub-cp016_ses-20210528_level-01B_run-001,sub-cp016,1,hybrid,1000,45,51,50,1.0,0.05,1.4504263575718486,1.4504263575718486
sub-cp016_ses-20210528_level-01B_run-007,sub-cp016,1,hybrid,1000,45,51,50,1.0,0.05,1.5468562148194207,1.5468562148194207
