run_key,subject_id,outer_fold,variant,dimension,seed,levels,feature_k,true_class,predicted_class,class_score_0,class_score_1,class_score_2,class_score_3
sub-cp025_ses-20210820_level-03B_run-011,sub-cp025,3,multicentroid,1000,43,51,50,2,2,0.8759214878082275,0.8962703943252563,0.8964502215385437,0.8224895000457764
sub-cp025_ses-20210820_level-04B_run-004,sub-cp025,3,multicentroid,1000,43,51,50,3,3,0.8269762992858887,0.8550258874893188,0.8650756478309631,0.8858657479286194
sub-cp025_ses-20210820_level-04B_run-006,sub-cp025,3,multicentroid,1000,43,51,50,3,3,0.8814086318016052,0.8983653783798218,0.9071952700614928,0.9426767230033876
sub-cp025_ses-20210820_level-04B_run-009,sub-cp025,3,multicentroid,1000,43,51,50,3,3,0.8731980323791504,0.8944441676139832,0.9047924280166626,0.9276208877563475
sub-cp037_ses-20210113_level-01B_run-001,sub-cp037,3,multicentroid,1000,43,51,50,0,1,0.8731980919837952,0.8779339790344238,0.8630968332290649,0.8397951126098633
sub-cp037_ses-20210113_level-01B_run-007,sub-cp037,3,multicentroid,1000,43,51,50,0,0,0.8867658376693726,0.8846551179885864,0.8786561489105225,0.8127119541168213
sub-cp037_ses-20210113_level-01B_run-012,sub-cp037,3,multicentroid,1000,43,51,50,0,0,0.9397590160369872,0.92198246717453,0.9063026905059814,0.839708685874939
sub-cp037_ses-20210113_level-02B_run-003,sub-cp037,3,multicentroid,1000,43,51,50,1,1,0.8914717435836792,0.9034394025802612,0.899762749671936,0.833478569984436
sub-cp037_ses-20210113_level-02B_run-008,sub-cp037,3,multicentroid,1000,43,51,50,1,0,0.8819780349731445,0.8795850276947021,0.8705878853797913,0.8617731928825378
sub-cp037_ses-20210113_level-02B_run-010,sub-cp037,3,multicentroid,1000,43,51,50,1,0,0.9363216161727904,0.9308059811592102,0.91488116979599,0.8601292371749878
sub-cp037_ses-20210113_level-03B_run-002,sub-cp037,3,multicentroid,1000,43,51,50,2,2,0.8834920525550842,0.8934096097946167,0.9086384773254396,0.8559758067131042
sub-cp037_ses-20210113_level-03B_run-005,sub-cp037,3,multicentroid,1000,43,51,50,2,2,0.8967915773391724,0.910677433013916,0.9170894622802734,0.8252584338188171
sub-cp037_ses-20210113_level-03B_run-011,sub-cp037,3,multicentroid,1000,43,51,50,2,2,0.9055078625679016,0.9125041961669922,0.925625503063202,0.8521687388420105
sub-cp037_ses-20210113_level-04B_run-004,sub-cp037,3,multicentroid,1000,43,51,50,3,3,0.8616426587104797,0.8746318817138672,0.8758175373077393,0.9115267395973206
sub-cp037_ses-20210113_level-04B_run-006,sub-cp037,3,multicentroid,1000,43,51,50,3,3,0.8444615602493286,0.8694724440574646,0.8705880641937256,0.902787446975708
sub-cp037_ses-20210113_level-04B_run-009,sub-cp037,3,multicentroid,1000,43,51,50,3,3,0.8640754222869873,0.8872209191322327,0.8926371335983276,0.9397348165512084
sub-cp003_ses-20210206_level-01B_run-001,sub-cp003,4,multicentroid,1000,43,51,50,0,1,0.9190383553504944,0.9206082820892334,0.902848482131958,0.8601555824279785
sub-cp003_ses-20210206_level-01B_run-007,sub-cp003,4,multicentroid,1000,43,51,50,0,0,0.9379387497901917,0.9325204491615297,0.9153630137443542,0.8646190762519836
sub-cp003_ses-20210206_level-01B_run-012,sub-cp003,4,multicentroid,1000,43,51,50,0,0,0.942860782146454,0.9300252199172974,0.9130164980888368,0.8646191358566284
sub-cp003_ses-20210206_level-02B_run-003,sub-cp003,4,multicentroid,1000,43,51,50,1,1,0.9196945428848268,0.9324261546134948,0.923936367034912,0.848014235496521
sub-cp003_ses-20210206_level-02B_run-008,sub-cp003,4,multicentroid,1000,43,51,50,1,1,0.930194854736328,0.9420178532600404,0.9329917430877686,0.8644406795501709
sub-cp003_ses-20210206_level-02B_run-010,sub-cp003,4,multicentroid,1000,43,51,50,1,1,0.9156912565231324,0.9287375807762146,0.9255311489105223,0.8530135750770569
sub-cp003_ses-20210206_level-03B_run-002,sub-cp003,4,multicentroid,1000,43,51,50,2,2,0.9170037508010864,0.927288830280304,0.932101309299469,0.8780102133750916
sub-cp003_ses-20210206_level-03B_run-005,sub-cp003,4,multicentroid,1000,43,51,50,2,2,0.914247453212738,0.93421071767807,0.9446159601211548,0.8897944092750549
sub-cp003_ses-20210206_level-03B_run-011,sub-cp003,4,multicentroid,1000,43,51,50,2,2,0.9047316908836364,0.9243108034133912,0.9388278722763062,0.8889017701148987
sub-cp003_ses-20210206_level-04B_run-004,sub-cp003,4,multicentroid,1000,43,51,50,3,3,0.8837530612945557,0.8945304155349731,0.9048820734024048,0.9300007820129396
sub-cp003_ses-20210206_level-04B_run-006,sub-cp003,4,multicentroid,1000,43,51,50,3,3,0.8759268522262573,0.8840618133544922,0.890021026134491,0.9262983798980712
sub-cp003_ses-20210206_level-04B_run-009,sub-cp003,4,multicentroid,1000,43,51,50,3,3,0.8715622425079346,0.8836086392402649,0.8919959664344788,0.92670077085495
sub-cp006_ses-20210324_level-01B_run-001,sub-cp006,4,multicentroid,1000,43,51,50,0,0,0.9001377820968628,0.8991770148277283,0.8843483924865723,0.8303379416465759
sub-cp006_ses-20210324_level-01B_run-007,sub-cp006,4,multicentroid,1000,43,51,50,0,1,0.9163476228713988,0.9207939505577089,0.9059998989105223,0.8324806094169617
sub-cp006_ses-20210324_level-01B_run-012,sub-cp006,4,multicentroid,1000,43,51,50,0,1,0.9139641523361206,0.9169996976852416,0.9127333760261536,0.831230640411377
sub-cp006_ses-20210324_level-02B_run-003,sub-cp006,4,multicentroid,1000,43,51,50,1,1,0.9014707207679749,0.9063660502433776,0.9023429155349731,0.806769609451294
sub-cp006_ses-20210324_level-02B_run-008,sub-cp006,4,multicentroid,1000,43,51,50,1,1,0.935051202774048,0.9365199208259584,0.9306697845458984,0.8669403195381165
sub-cp006_ses-20210324_level-02B_run-010,sub-cp006,4,multicentroid,1000,43,51,50,1,1,0.9128872156143188,0.930329442024231,0.9232398867607116,0.8296237587928772
sub-cp006_ses-20210324_level-03B_run-002,sub-cp006,4,multicentroid,1000,43,51,50,2,2,0.9133180975914,0.9388664364814758,0.9470972418785096,0.8535492420196533
sub-cp006_ses-20210324_level-03B_run-005,sub-cp006,4,multicentroid,1000,43,51,50,2,2,0.8906219601631165,0.9015330076217652,0.9032135605812072,0.8581914901733398
sub-cp006_ses-20210324_level-03B_run-011,sub-cp006,4,multicentroid,1000,43,51,50,2,2,0.8975934386253357,0.9172993898391724,0.9277095198631288,0.8385511636734009
sub-cp006_ses-20210324_level-04B_run-004,sub-cp006,4,multicentroid,1000,43,51,50,3,3,0.867649257183075,0.8796403408050537,0.8959653973579407,0.9383596181869508
sub-cp006_ses-20210324_level-04B_run-006,sub-cp006,4,multicentroid,1000,43,51,50,3,3,0.8769804835319519,0.8902646899223328,0.8987811207771301,0.9344316124916076
sub-cp006_ses-20210324_level-04B_run-009,sub-cp006,4,multicentroid,1000,43,51,50,3,3,0.8892438411712646,0.8934037089347839,0.900971293449402,0.9333603382110596
sub-cp012_ses-20210723_level-01B_run-001,sub-cp012,4,multicentroid,1000,43,51,50,0,1,0.927103877067566,0.9352218508720398,0.9234720468521118,0.8360514640808105
sub-cp012_ses-20210723_level-01B_run-007,sub-cp012,4,multicentroid,1000,43,51,50,0,1,0.9294729232788086,0.9297802448272704,0.9116885662078856,0.8503352999687195
sub-cp012_ses-20210723_level-01B_run-012,sub-cp012,4,multicentroid,1000,43,51,50,0,0,0.9278978705406188,0.9205276370048524,0.8933060765266418,0.8599768877029419
sub-cp012_ses-20210723_level-02B_run-003,sub-cp012,4,multicentroid,1000,43,51,50,1,2,0.9078160524368286,0.9309783577919006,0.935952126979828,0.8490855693817139
sub-cp012_ses-20210723_level-02B_run-008,sub-cp012,4,multicentroid,1000,43,51,50,1,1,0.9131975173950196,0.94016432762146,0.93351411819458,0.8471215963363647
sub-cp012_ses-20210723_level-02B_run-010,sub-cp012,4,multicentroid,1000,43,51,50,1,1,0.9180569648742676,0.9440085291862488,0.9400734305381776,0.8389082551002502
sub-cp012_ses-20210723_level-03B_run-002,sub-cp012,4,multicentroid,1000,43,51,50,2,2,0.8967317938804626,0.926834762096405,0.937287211418152,0.8412294983863831
sub-cp012_ses-20210723_level-03B_run-005,sub-cp012,4,multicentroid,1000,43,51,50,2,2,0.9059942960739136,0.9351720809936525,0.9450075030326844,0.8373013734817505
sub-cp012_ses-20210723_level-03B_run-011,sub-cp012,4,multicentroid,1000,43,51,50,2,2,0.9004659652709961,0.9330751299858092,0.9434982538223268,0.8567631244659424
sub-cp012_ses-20210723_level-04B_run-004,sub-cp012,4,multicentroid,1000,43,51,50,3,3,0.8659464120864868,0.8835038542747498,0.8936188817024231,0.941037893295288
sub-cp012_ses-20210723_level-04B_run-006,sub-cp012,4,multicentroid,1000,43,51,50,3,3,0.8875375390052795,0.8977500200271606,0.9084799289703368,0.9362171292304992
sub-cp012_ses-20210723_level-04B_run-009,sub-cp012,4,multicentroid,1000,43,51,50,3,3,0.8962002992630005,0.8966231346130371,0.900971293449402,0.9315748810768129
sub-cp018_ses-20210709_level-01B_run-001,sub-cp018,4,multicentroid,1000,43,51,50,0,0,0.9260603189468384,0.9229905605316162,0.922369122505188,0.8651548624038696
sub-cp018_ses-20210709_level-01B_run-007,sub-cp018,4,multicentroid,1000,43,51,50,0,0,0.9312447905540466,0.923505961894989,0.910200834274292,0.8639050126075745
sub-cp018_ses-20210709_level-01B_run-012,sub-cp018,4,multicentroid,1000,43,51,50,0,0,0.9204819798469543,0.9085352420806884,0.9021106362342834,0.8424792289733887
sub-cp018_ses-20210709_level-02B_run-003,sub-cp018,4,multicentroid,1000,43,51,50,1,1,0.9003937840461731,0.9215428829193116,0.9197570085525512,0.8274811506271362
sub-cp018_ses-20210709_level-02B_run-008,sub-cp018,4,multicentroid,1000,43,51,50,1,2,0.8872540593147278,0.9166003465652466,0.9202795028686525,0.8223032355308533
sub-cp018_ses-20210709_level-02B_run-010,sub-cp018,4,multicentroid,1000,43,51,50,1,2,0.913394331932068,0.9159513115882874,0.9190603494644164,0.8594412207603455
sub-cp018_ses-20210709_level-03B_run-002,sub-cp018,4,multicentroid,1000,43,51,50,2,2,0.9303261041641236,0.9260359406471252,0.9350813627243042,0.903721272945404
sub-cp018_ses-20210709_level-03B_run-005,sub-cp018,4,multicentroid,1000,43,51,50,2,2,0.8900968432426453,0.9139045476913452,0.9288703799247742,0.8342660665512085
sub-cp018_ses-20210709_level-03B_run-011,sub-cp018,4,multicentroid,1000,43,51,50,2,2,0.8853718042373657,0.893162190914154,0.906000018119812,0.8469429612159729
sub-cp018_ses-20210709_level-04B_run-004,sub-cp018,4,multicentroid,1000,43,51,50,3,3,0.8548555374145508,0.8676478266716003,0.8901773691177368,0.9283609986305236
sub-cp018_ses-20210709_level-04B_run-006,sub-cp018,4,multicentroid,1000,43,51,50,3,3,0.8585960865020752,0.8616113066673279,0.8793835043907166,0.9217545986175536
sub-cp018_ses-20210709_level-04B_run-009,sub-cp018,4,multicentroid,1000,43,51,50,3,3,0.8647897243499756,0.8725574016571045,0.8872051239013672,0.925861358642578
sub-cp029_ses-20220119_level-01B_run-001,sub-cp029,4,multicentroid,1000,43,51,50,0,0,0.8845055103302002,0.8732818961143494,0.8559187054634094,0.8146257400512695
sub-cp029_ses-20220119_level-01B_run-007,sub-cp029,4,multicentroid,1000,43,51,50,0,1,0.9334104657173156,0.9338740706443788,0.9106438159942628,0.868547260761261
sub-cp029_ses-20220119_level-01B_run-012,sub-cp029,4,multicentroid,1000,43,51,50,0,0,0.9474546313285828,0.9319769144058228,0.917493224143982,0.874796450138092
sub-cp029_ses-20220119_level-02B_run-003,sub-cp029,4,multicentroid,1000,43,51,50,1,1,0.9111640453338624,0.9125565886497498,0.8993245363235474,0.8206964135169983
sub-cp029_ses-20220119_level-02B_run-008,sub-cp029,4,multicentroid,1000,43,51,50,1,1,0.9355047941207886,0.9527451992034912,0.9369970560073853,0.8410508036613464
sub-cp029_ses-20220119_level-02B_run-010,sub-cp029,4,multicentroid,1000,43,51,50,1,1,0.9260268807411194,0.928332507610321,0.9219629764556884,0.8185538053512573
sub-cp029_ses-20220119_level-03B_run-002,sub-cp029,4,multicentroid,1000,43,51,50,2,2,0.8756257891654968,0.8766624331474304,0.8778192400932312,0.8435856103897095
sub-cp029_ses-20220119_level-03B_run-005,sub-cp029,4,multicentroid,1000,43,51,50,2,2,0.9232266545295716,0.9228408336639404,0.9269548654556274,0.8496211171150208
sub-cp029_ses-20220119_level-03B_run-011,sub-cp029,4,multicentroid,1000,43,51,50,2,2,0.9255961179733276,0.9425607323646544,0.943962574005127,0.8399795889854431
sub-cp029_ses-20220119_level-04B_run-004,sub-cp029,4,multicentroid,1000,43,51,50,3,3,0.8471807241439819,0.862915575504303,0.8799011707305908,0.9274251461029052
sub-cp029_ses-20220119_level-04B_run-006,sub-cp029,4,multicentroid,1000,43,51,50,3,3,0.8706592321395874,0.8778688907623291,0.8904840350151062,0.9286324381828308
sub-cp029_ses-20220119_level-04B_run-009,sub-cp029,4,multicentroid,1000,43,51,50,3,3,0.8492878675460815,0.8651811480522156,0.8763734698295593,0.8979949355125427
sub-cp036_ses-20211218_level-01B_run-001,sub-cp036,4,multicentroid,1000,43,51,50,0,0,0.919366419315338,0.9150546789169312,0.8978425860404968,0.8905087113380432
sub-cp036_ses-20211218_level-01B_run-007,sub-cp036,4,multicentroid,1000,43,51,50,0,0,0.8387769460678101,0.8271627426147461,0.8221293687820435,0.8080195188522339
sub-cp036_ses-20211218_level-01B_run-012,sub-cp036,4,multicentroid,1000,43,51,50,0,0,0.8482927680015564,0.8383505344390869,0.824475884437561,0.7924858331680298
sub-cp036_ses-20211218_level-02B_run-003,sub-cp036,4,multicentroid,1000,43,51,50,1,0,0.8858312964439392,0.8789159655570984,0.8698412179946899,0.8431779742240906
sub-cp036_ses-20211218_level-02B_run-008,sub-cp036,4,multicentroid,1000,43,51,50,1,0,0.866340160369873,0.8606454133987427,0.8568573594093323,0.8397771120071411
sub-cp036_ses-20211218_level-02B_run-010,sub-cp036,4,multicentroid,1000,43,51,50,1,0,0.8571523427963257,0.8477674722671509,0.841214120388031,0.832694411277771
sub-cp036_ses-20211218_level-03B_run-002,sub-cp036,4,multicentroid,1000,43,51,50,2,2,0.8789404630661011,0.8770648241043091,0.895496129989624,0.8869377970695496
sub-cp036_ses-20211218_level-03B_run-005,sub-cp036,4,multicentroid,1000,43,51,50,2,0,0.8458262085914612,0.8450922966003418,0.8354260921478271,0.8347550630569458
sub-cp036_ses-20211218_level-03B_run-011,sub-cp036,4,multicentroid,1000,43,51,50,2,0,0.8577429056167603,0.8462381958961487,0.841526985168457,0.8303603529930115
sub-cp036_ses-20211218_level-04B_run-004,sub-cp036,4,multicentroid,1000,43,51,50,3,3,0.8581675291061401,0.8624624013900757,0.878893256187439,0.8893003463745117
sub-cp036_ses-20211218_level-04B_run-006,sub-cp036,4,multicentroid,1000,43,51,50,3,3,0.8560605049133301,0.8538528084754944,0.8599951267242432,0.8804018497467041
sub-cp036_ses-20211218_level-04B_run-009,sub-cp036,4,multicentroid,1000,43,51,50,3,3,0.8328705430030823,0.8281286358833313,0.8423091769218445,0.8584496378898621
sub-cp042_ses-20220111_level-01B_run-001,sub-cp042,4,multicentroid,1000,43,51,50,0,0,0.9365817904472352,0.9168001413345336,0.8984537720680237,0.8089121580123901
sub-cp042_ses-20220111_level-01B_run-007,sub-cp042,4,multicentroid,1000,43,51,50,0,0,0.9021144509315492,0.8887354135513306,0.8776627779006958,0.8469430208206177
sub-cp042_ses-20220111_level-01B_run-012,sub-cp042,4,multicentroid,1000,43,51,50,0,0,0.8069964647293091,0.7969092130661011,0.7869221568107605,0.7750473618507385
sub-cp042_ses-20220111_level-02B_run-003,sub-cp042,4,multicentroid,1000,43,51,50,1,1,0.9066404700279236,0.915951371192932,0.9090763926506042,0.8283739686012268
sub-cp042_ses-20220111_level-02B_run-008,sub-cp042,4,multicentroid,1000,43,51,50,1,2,0.8984550833702087,0.920644223690033,0.9211502075195312,0.8610482811927795
sub-cp042_ses-20220111_level-02B_run-010,sub-cp042,4,multicentroid,1000,43,51,50,1,2,0.8721756935119629,0.8860470056533813,0.8895146250724792,0.8446218371391296
sub-cp042_ses-20220111_level-03B_run-002,sub-cp042,4,multicentroid,1000,43,51,50,2,2,0.8751744031906128,0.8965983986854553,0.910642147064209,0.8806635141372681
sub-cp042_ses-20220111_level-03B_run-005,sub-cp042,4,multicentroid,1000,43,51,50,2,1,0.8458263278007507,0.8778690099716187,0.8670502305030823,0.8702808022499084
sub-cp042_ses-20220111_level-03B_run-011,sub-cp042,4,multicentroid,1000,43,51,50,2,1,0.8610270023345947,0.8771138191223145,0.8698412179946899,0.8516084551811218
sub-cp042_ses-20220111_level-04B_run-004,sub-cp042,4,multicentroid,1000,43,51,50,3,3,0.8589200973510742,0.884665846824646,0.9005631804466248,0.9255053400993348
sub-cp042_ses-20220111_level-04B_run-006,sub-cp042,4,multicentroid,1000,43,51,50,3,3,0.8231002688407898,0.8576290011405945,0.8743576407432556,0.892696738243103
sub-cp042_ses-20220111_level-04B_run-009,sub-cp042,4,multicentroid,1000,43,51,50,3,3,0.7863775491714478,0.8062740564346313,0.8239625692367554,0.835909903049469
sub-cp005_ses-20210226_level-01B_run-001,sub-cp005,5,multicentroid,1000,43,51,50,0,0,0.8984264731407166,0.8895019292831421,0.8715353012084961,0.833104133605957
sub-cp005_ses-20210226_level-01B_run-007,sub-cp005,5,multicentroid,1000,43,51,50,0,1,0.9348307251930236,0.9381203651428224,0.9254549741744996,0.8753551244735718
sub-cp005_ses-20210226_level-01B_run-012,sub-cp005,5,multicentroid,1000,43,51,50,0,0,0.9359474778175354,0.9302334189414978,0.9069711565971376,0.8515298962593079
sub-cp005_ses-20210226_level-02B_run-003,sub-cp005,5,multicentroid,1000,43,51,50,1,2,0.8522785305976868,0.8665146231651306,0.8767445683479309,0.8540144562721252
sub-cp005_ses-20210226_level-02B_run-008,sub-cp005,5,multicentroid,1000,43,51,50,1,1,0.9239107370376588,0.9495713114738464,0.938729166984558,0.8462164998054504
sub-cp005_ses-20210226_level-02B_run-010,sub-cp005,5,multicentroid,1000,43,51,50,1,1,0.9247794151306152,0.9385330677032472,0.9340102076530457,0.8719269633293152
sub-cp005_ses-20210226_level-03B_run-002,sub-cp005,5,multicentroid,1000,43,51,50,2,3,0.7956653833389282,0.8107571005821228,0.818953812122345,0.8381581902503967
sub-cp005_ses-20210226_level-03B_run-005,sub-cp005,5,multicentroid,1000,43,51,50,2,2,0.8847604990005493,0.900413990020752,0.9151568412780762,0.8716698288917542
sub-cp005_ses-20210226_level-03B_run-011,sub-cp005,5,multicentroid,1000,43,51,50,2,2,0.8981344699859619,0.8880972862243652,0.9059678316116332,0.902008295059204
sub-cp005_ses-20210226_level-04B_run-004,sub-cp005,5,multicentroid,1000,43,51,50,3,3,0.805992066860199,0.8131813406944275,0.832883894443512,0.8419334888458252
sub-cp005_ses-20210226_level-04B_run-006,sub-cp005,5,multicentroid,1000,43,51,50,3,3,0.8503217101097107,0.8660600781440735,0.8880391120910645,0.9257476925849916
sub-cp005_ses-20210226_level-04B_run-009,sub-cp005,5,multicentroid,1000,43,51,50,3,3,0.8692121505737305,0.8743934035301208,0.891804039478302,0.8933178782463074
sub-cp017_ses-20210521_level-01B_run-001,sub-cp017,5,multicentroid,1000,43,51,50,0,0,0.936009645462036,0.9313138127326964,0.9254019856452942,0.8773261308670044
sub-cp017_ses-20210521_level-01B_run-007,sub-cp017,5,multicentroid,1000,43,51,50,0,1,0.916155219078064,0.9187502861022948,0.9008221626281738,0.8408172130584717
sub-cp017_ses-20210521_level-01B_run-012,sub-cp017,5,multicentroid,1000,43,51,50,0,1,0.8896000385284424,0.8963871598243713,0.8730907440185547,0.8092789053916931
sub-cp017_ses-20210521_level-02B_run-003,sub-cp017,5,multicentroid,1000,43,51,50,1,1,0.9128668904304504,0.9505748152732848,0.950358271598816,0.8391887545585632
sub-cp017_ses-20210521_level-02B_run-008,sub-cp017,5,multicentroid,1000,43,51,50,1,1,0.8983483910560608,0.9151664972305298,0.9042885303497314,0.855300784111023
sub-cp017_ses-20210521_level-02B_run-010,sub-cp017,5,multicentroid,1000,43,51,50,1,1,0.918388843536377,0.927781581878662,0.9189592003822328,0.8696130514144897
sub-cp017_ses-20210521_level-03B_run-002,sub-cp017,5,multicentroid,1000,43,51,50,2,2,0.8871182203292847,0.9197538495063782,0.9276587963104248,0.8334468603134155
sub-cp017_ses-20210521_level-03B_run-005,sub-cp017,5,multicentroid,1000,43,51,50,2,2,0.9199399352073668,0.9298012256622314,0.9304190874099731,0.8803257942199707
